id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25
10333,4,1,22,49,8,19,2,11,6,8,2,2,3,2,2,0,1,1,0,0,2,2,2,3,4,0,0,0.406438907389,1
10334,4,1,35,94,13,37,5,16,9,5,2,4,5,3,8,1,5,5,0,2,5,3,6,9,3,6,1,1.09128713383,1
10335,4,2,67,173,32,51,6,26,21,24,6,9,7,5,11,6,10,3,3,3,14,7,15,15,3,1,12,3.82008992561,3
10336,4,2,38,103,21,38,6,23,12,14,8,8,7,3,5,0,5,5,4,2,5,3,11,3,2,1,4,1.84147976584,0
10337,4,1,34,106,20,33,4,17,15,14,5,7,6,3,5,5,3,2,0,3,4,2,4,9,6,3,6,3.38469062884,1
10338,4,3,46,174,19,58,9,20,16,23,16,5,12,2,10,6,3,7,5,2,22,3,4,17,4,4,2,2.51464464119,1
10339,4,1,22,59,3,25,2,9,4,8,5,2,4,2,2,1,3,2,0,0,3,1,1,8,3,1,0,0.968193519865,1
10340,4,1,22,59,10,21,3,13,6,12,1,5,5,1,3,0,1,2,0,0,7,2,3,5,2,0,2,0.731568342187,0
10341,4,1,8,33,3,15,2,3,1,5,1,1,4,0,1,0,0,2,0,0,3,1,0,4,0,2,0,0.341638302869,0
10342,4,1,10,35,0,15,1,5,3,4,1,0,2,1,0,1,2,3,0,0,4,1,3,5,2,0,2,0.279886964304,1
10343,4,1,26,71,11,32,3,13,6,9,3,5,4,2,4,1,4,3,0,4,3,2,6,5,1,2,5,1.22059687496,1
10344,4,2,53,127,23,52,4,22,14,16,8,7,6,2,4,4,3,5,0,2,11,2,16,9,4,1,5,2.8196246845,1
10345,4,1,17,60,6,22,2,12,6,5,4,2,2,2,9,0,1,4,0,0,6,1,2,4,0,2,0,0.830743933712,1
10346,4,1,27,69,14,21,2,9,9,6,4,5,3,2,3,2,3,2,1,1,4,1,7,7,2,1,6,1.55871144171,2
10347,4,0,32,81,13,31,3,13,9,7,4,3,4,2,2,2,5,3,0,0,8,2,7,11,0,2,2,0.616642707402,1
10348,4,0,12,40,2,17,1,9,3,3,0,0,3,1,5,2,2,1,0,0,0,0,0,2,1,2,0,0.543935170571,1
10349,4,1,16,38,9,17,3,11,5,10,0,5,4,0,1,0,0,0,0,1,3,2,0,1,2,2,0,0.189477943965,0
10350,4,3,55,141,24,51,6,32,18,21,6,6,7,4,7,3,4,5,1,3,7,3,6,10,6,4,4,1.52204450659,2
10351,4,2,60,157,33,51,8,29,17,20,10,12,12,3,6,4,5,5,3,4,11,4,16,12,4,4,11,3.17489163244,0
10352,4,1,25,99,7,33,3,11,6,8,6,1,3,2,5,1,2,9,4,0,8,1,9,11,2,0,5,2.24107896162,1
10353,4,0,18,63,7,23,1,14,7,12,2,2,2,1,1,0,5,1,1,0,6,1,5,4,2,2,1,1.06606537824,1
10354,4,2,32,103,13,43,4,14,8,14,1,6,9,2,7,2,3,3,3,2,9,2,9,10,0,2,6,2.04687507076,0
10355,4,0,17,43,4,20,2,10,4,8,2,1,3,1,0,2,0,2,0,0,5,1,2,1,0,1,1,0.37325006255,1
10356,4,2,61,133,26,47,6,22,19,12,7,12,9,2,3,8,5,2,0,4,7,1,12,13,10,2,8,2.24211052922,1
10357,4,0,43,152,21,57,8,21,20,16,2,7,9,3,11,2,3,9,0,0,4,5,5,18,5,5,0,4.93625637456,2
10358,4,1,19,56,9,18,3,10,7,10,1,6,4,1,3,0,1,2,1,0,5,4,1,2,0,1,0,1.13697829567,0
10359,4,0,14,42,6,13,2,4,7,3,3,2,3,1,3,1,2,2,0,0,5,3,1,4,0,1,0,0.451880301891,0
10360,4,0,17,52,6,20,4,7,6,6,0,4,5,0,2,1,1,2,0,0,4,2,1,6,1,0,2,0.645721975375,0
10361,4,3,50,132,21,55,8,29,10,22,8,14,9,2,12,2,6,6,3,3,9,2,7,5,3,0,1,1.72627337646,1
10362,4,1,23,52,9,24,2,11,11,8,0,4,3,2,2,3,1,1,0,0,2,1,2,3,1,1,1,0.310790936225,1
10363,4,1,18,44,8,22,2,9,8,6,0,6,3,1,2,2,0,0,0,0,4,0,0,5,2,2,0,0.199933331587,1
10364,4,1,48,139,19,66,6,24,13,16,4,4,8,5,12,3,8,4,1,0,7,2,7,13,6,2,4,2.19864695734,1
10365,4,0,20,48,9,18,2,12,3,12,2,6,4,1,3,1,1,1,0,0,4,1,1,0,3,0,0,0.534621989546,0
10366,4,2,29,74,13,32,3,10,8,10,5,9,6,2,5,2,2,5,1,1,7,1,5,5,1,0,3,0.896677699246,0
10367,4,2,58,166,17,71,5,29,15,22,5,4,7,3,15,3,8,5,0,0,9,6,6,12,8,4,6,2.55960562043,3
10368,4,3,25,106,12,42,4,13,10,7,1,6,6,3,6,0,2,4,0,0,6,4,3,19,9,0,1,1.74347113798,2
10369,4,0,20,61,4,23,3,7,5,6,2,1,5,1,5,1,1,5,0,1,8,2,0,8,0,0,0,0.693878569998,0
10370,4,1,31,87,15,38,4,15,11,12,8,7,7,2,2,2,2,3,0,2,9,0,4,10,2,0,3,0.858770703229,0
10371,4,1,52,161,25,64,4,27,15,29,9,12,5,4,11,5,4,6,0,5,9,5,13,8,3,0,14,3.43520141852,3
10372,4,3,82,200,41,67,10,41,10,40,16,26,14,3,5,8,7,10,1,3,17,3,8,10,11,1,4,2.55062867265,0
10373,4,1,12,38,7,14,2,3,6,3,1,3,4,0,5,0,0,2,0,0,4,0,1,6,0,0,0,0.945387429519,0
10374,4,0,21,48,9,17,3,10,9,8,0,3,4,0,2,0,0,4,0,1,1,0,1,4,4,2,0,0.393839977339,0
10375,4,2,45,137,15,54,3,28,19,17,7,3,4,3,4,2,5,4,0,2,1,3,10,9,15,8,6,1.12155044033,3
10376,4,0,16,37,6,16,1,7,5,7,1,2,2,1,2,1,2,0,0,0,3,2,0,3,0,0,0,0.36573196269,1
10377,4,2,40,95,25,32,4,20,10,13,4,9,5,2,6,2,5,3,0,2,8,6,7,4,0,3,4,1.4846281481,2
10378,4,1,46,103,20,40,5,20,14,14,3,12,6,3,8,1,0,2,3,1,4,0,2,9,3,1,0,1.25655194344,1
10379,4,3,93,192,49,73,9,27,20,13,18,21,11,4,11,10,10,5,2,7,3,3,25,8,10,8,25,2.1907196565,1
10380,4,0,29,76,14,26,3,18,8,13,4,6,3,2,5,1,3,1,0,0,6,3,2,5,1,0,1,1.25669539941,2
10381,4,2,24,59,11,25,2,10,4,9,2,4,6,0,3,0,2,4,2,0,3,0,0,6,7,2,0,0.863793627712,0
10382,4,2,40,94,17,34,3,13,9,16,5,7,9,1,9,6,3,0,0,2,4,3,5,3,0,1,4,0.783780357427,0
10383,4,1,40,118,14,57,4,23,13,21,2,6,4,3,8,1,5,2,1,0,11,1,4,10,2,1,2,0.95591148002,2
10384,4,0,22,69,8,23,2,16,11,10,0,5,3,2,4,1,2,2,0,0,3,1,1,7,3,1,0,0.725050164318,2
10385,4,0,8,15,6,6,1,3,2,3,0,1,2,0,1,0,0,0,0,0,0,0,2,2,1,1,0,0.0306863969931,0
10386,4,3,93,243,48,100,8,38,29,23,12,18,10,7,15,7,10,7,9,4,14,4,20,18,11,7,13,4.13453214639,4
10387,4,2,43,102,18,44,4,13,10,11,8,3,5,4,8,5,6,4,1,0,6,3,5,7,2,1,4,1.13848022152,1
10388,4,1,26,64,4,20,4,13,4,11,2,2,6,0,3,0,2,5,1,0,7,0,9,2,3,1,6,0.712300555694,0
10389,4,2,36,112,19,42,5,20,17,13,4,8,8,2,3,2,6,3,3,1,5,3,3,12,8,3,2,1.56322092509,1
10390,4,1,17,49,8,17,3,7,5,3,1,1,5,1,2,0,2,2,0,0,1,1,3,7,4,2,3,0.648020862333,0
10391,4,1,14,37,4,21,2,6,4,6,1,2,2,1,1,2,0,0,0,0,2,0,0,6,0,0,0,0.623431987077,0
10392,4,3,72,152,37,53,7,32,14,28,13,13,12,2,6,7,4,10,2,3,15,1,11,5,0,0,6,1.56704100753,1
10393,4,1,4,20,1,9,1,3,1,3,2,0,3,0,1,0,0,0,0,0,2,1,0,3,0,0,0,0.218532251861,0
10394,4,0,7,19,1,11,1,3,0,3,1,0,3,0,1,1,1,0,0,0,2,0,1,3,0,0,0,0.386172404655,0
10395,4,3,50,116,21,45,5,18,10,16,12,5,8,2,4,2,2,10,1,1,8,0,6,6,1,3,3,1.19680671744,1
10396,4,2,41,125,17,39,4,18,13,13,8,4,5,3,9,4,7,3,1,1,5,2,6,11,4,5,3,1.49226714187,2
10397,4,3,84,255,38,114,15,37,19,35,21,17,16,5,9,7,2,17,1,1,16,9,3,23,6,2,4,2.68008657582,0
10398,4,0,20,58,7,29,1,10,4,9,3,1,2,1,4,1,2,1,0,0,3,2,3,7,1,0,1,0.885258655712,1
10399,4,2,41,93,16,26,3,13,5,15,4,5,9,1,3,5,4,8,0,1,9,3,5,4,2,2,5,0.965658196346,0
10400,4,0,20,64,6,25,3,10,8,10,3,2,5,1,5,1,1,2,0,0,1,3,4,4,7,0,1,1.47664495378,1
10401,4,1,18,49,2,23,1,9,4,7,1,0,2,1,2,1,2,0,0,0,3,0,4,6,0,1,7,0.730710744121,1
10402,4,1,21,81,4,34,3,15,8,14,2,1,4,3,6,0,1,3,0,0,5,1,2,9,4,0,1,1.45217932093,2
10403,4,1,28,71,14,18,2,10,5,10,5,2,4,2,5,0,5,2,0,1,5,0,5,10,1,0,0,0.705632664406,2
10404,4,2,81,184,49,74,8,38,17,36,12,26,16,2,6,15,5,7,0,0,14,5,8,6,5,3,0,1.26204327057,1
10405,4,0,12,40,5,16,1,9,5,5,2,2,3,1,1,3,4,1,0,0,3,1,2,0,1,2,1,0.495850505442,1
10406,4,1,50,103,25,39,4,16,19,13,9,8,5,4,8,1,1,2,3,1,4,2,6,9,6,1,4,1.34048582278,2
10407,4,3,59,169,24,77,6,27,14,26,3,12,7,3,11,1,6,10,1,2,9,8,5,12,6,2,2,2.65084443186,2
10408,4,1,9,42,4,20,1,4,2,3,2,0,2,1,4,3,2,2,1,0,2,1,2,5,1,1,0,0.5307386814,1
10409,4,3,72,166,32,63,9,32,28,23,14,11,11,4,12,5,4,4,2,2,7,2,9,6,5,4,6,2.44133963477,1
10410,4,2,27,66,13,26,3,12,4,7,5,9,4,1,1,0,2,4,1,3,5,2,4,6,5,2,1,0.695577728001,1
10411,4,3,82,204,45,60,8,32,28,25,12,18,9,7,6,11,13,9,5,7,9,8,16,13,6,7,10,2.79154537723,5
10412,4,2,33,113,11,45,6,28,11,16,5,3,8,2,4,2,5,5,1,0,6,1,4,5,3,4,2,1.13062508076,0
10413,4,0,9,25,5,8,1,6,5,6,2,3,2,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0.393352689096,0
10414,4,1,7,26,4,6,1,6,2,6,1,1,3,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0.36104189658,0
10415,4,0,16,42,8,14,1,9,9,9,0,2,2,1,1,0,1,0,0,0,4,0,2,3,3,0,0,0.903046156785,1
10416,4,2,56,150,19,61,9,26,16,17,10,10,11,1,7,1,2,2,0,0,12,5,14,10,9,5,11,2.56627862457,0
10417,4,2,28,78,14,31,3,19,8,12,7,6,4,3,2,1,2,2,0,1,4,3,4,4,1,6,0,1.23041155466,2
10418,4,2,49,137,19,50,8,23,15,23,13,8,9,3,8,1,3,6,1,1,6,4,7,8,7,1,2,1.74746317637,0
10420,4,2,14,63,7,23,3,13,8,8,5,2,4,2,1,2,2,3,0,0,8,0,0,6,0,3,0,0.531623974225,1
10421,4,1,24,60,7,25,2,14,7,9,1,3,7,0,2,2,0,2,0,0,4,1,3,6,1,1,1,0.628490906473,0
10422,4,3,65,205,30,73,10,38,25,21,13,5,13,4,16,5,10,9,3,0,9,5,9,18,13,7,2,3.43467773182,2
10423,4,1,37,105,10,46,4,25,11,17,4,3,5,3,4,1,6,3,0,0,3,1,4,7,3,2,2,1.25777786978,1
10424,4,2,59,137,32,43,8,35,10,21,6,16,10,4,2,3,7,5,0,2,12,3,12,10,5,4,5,1.03803135499,0
10425,4,2,37,87,12,37,4,18,11,10,5,6,7,2,2,2,1,7,0,0,7,0,5,7,3,1,3,0.4736603316,0
10426,4,1,18,51,9,20,3,10,4,9,1,4,4,1,1,1,0,3,0,0,3,2,4,2,2,1,1,0.43588001885,1
10427,4,2,34,122,17,40,3,26,13,17,6,6,10,2,5,2,5,3,1,1,7,0,4,8,3,7,7,1.99336972423,1
10428,4,2,44,131,19,42,5,25,12,24,2,3,9,4,5,3,6,5,3,0,6,2,9,9,8,1,10,2.22514038734,0
10429,4,3,122,296,62,109,14,55,38,37,26,24,22,6,11,5,10,13,6,7,3,15,16,15,26,13,9,5.49101292229,3
10430,4,2,38,113,11,48,4,18,11,19,3,3,5,3,8,3,5,3,0,0,8,0,7,8,2,0,14,1.68348349125,3
10431,4,1,23,46,6,19,2,11,6,4,2,1,3,2,2,2,0,1,1,0,0,2,4,1,5,3,5,0.387698255367,0
10432,4,1,16,44,5,16,3,8,5,4,2,4,4,0,3,0,0,2,1,1,7,2,4,5,1,0,0,0.780323008787,0
10433,4,0,13,35,8,13,2,5,3,7,0,1,3,0,2,2,2,0,1,1,2,3,1,1,3,0,2,0.982278910454,0
10434,4,2,58,160,15,67,8,24,19,25,6,4,10,4,8,6,5,2,1,0,11,7,14,11,1,1,5,2.98868030484,0
10435,4,1,21,52,10,21,3,7,6,5,2,3,5,0,2,2,1,2,1,0,3,2,1,5,3,2,0,0.700313350984,0
10436,4,3,60,191,22,68,8,37,24,27,6,8,10,6,6,2,7,6,1,0,20,6,7,16,2,2,1,2.99639649194,2
10437,4,0,6,13,3,4,1,4,3,4,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.198597650702,0
10438,4,0,13,27,3,13,1,5,4,3,2,1,3,0,1,1,0,0,0,0,2,0,3,2,0,1,3,0.341275593518,0
10439,4,1,15,46,8,18,2,8,8,6,1,5,3,2,2,0,0,3,1,1,4,1,2,4,2,4,0,0.307579159363,0
10440,4,1,21,42,7,15,1,9,4,10,2,3,5,1,1,2,1,1,0,2,6,2,2,1,0,0,3,0.473500485902,0
10441,4,2,18,87,7,42,4,16,6,17,4,2,5,4,3,0,5,5,0,0,6,1,1,3,0,0,0,0.790783540332,0
10442,4,1,16,32,6,13,1,6,4,4,1,2,2,1,2,1,1,1,0,1,3,0,1,2,0,2,1,0.208230794516,1
10443,4,1,13,43,7,16,2,12,3,12,2,1,3,2,0,1,0,2,0,0,4,2,1,0,0,1,0,0.517988901102,0
10444,4,2,45,126,17,54,5,22,16,18,7,4,6,5,4,5,5,4,0,0,9,5,2,8,2,7,2,1.19718438995,2
10445,4,0,29,73,14,28,4,13,8,12,3,3,6,1,4,4,1,2,0,1,2,1,5,4,2,2,6,0.553010459785,0
10446,4,2,44,119,21,47,6,24,16,18,6,6,8,3,9,5,5,4,0,0,4,2,7,4,0,3,0,1.50722019878,0
10447,4,2,49,128,22,49,7,20,13,15,7,10,9,2,6,6,6,5,1,1,3,7,8,7,8,5,4,1.5550108547,0
10448,4,1,22,72,7,29,2,10,6,10,2,5,3,2,1,3,4,4,1,2,5,1,0,7,0,4,0,0.752733078649,2
10449,4,1,39,125,16,46,5,19,7,16,10,7,7,3,11,2,11,4,0,0,12,1,3,11,2,1,2,1.44931889624,2
10450,4,3,57,116,30,37,3,22,15,11,13,18,4,3,0,4,7,6,2,4,6,3,13,2,1,3,15,1.60033989204,3
10451,4,2,53,125,20,56,4,26,17,14,1,10,5,4,5,2,5,4,0,1,10,3,8,8,6,3,7,1.90159531197,3
10452,4,2,53,117,28,27,4,17,13,15,9,14,13,0,7,4,5,3,3,6,5,4,13,5,10,4,9,1.11154388881,0
10453,4,2,42,114,21,38,5,13,13,13,4,7,8,3,10,5,3,7,1,2,5,4,4,10,3,4,4,2.28999602213,0
10454,4,0,12,30,4,13,1,6,4,3,1,1,2,1,1,1,2,1,1,0,2,0,0,3,0,0,0,0.277011336578,1
10455,4,2,28,74,14,28,3,15,5,8,2,3,8,0,2,2,3,1,0,0,8,3,5,7,3,3,4,1.17047792623,0
10456,4,0,33,98,12,38,5,16,10,8,3,3,6,4,4,0,1,4,0,0,7,4,5,7,6,4,5,1.41360058411,0
10457,4,1,18,54,6,17,2,8,8,9,1,2,3,2,2,1,0,3,0,0,4,0,1,7,3,0,2,0.388681481039,2
10458,4,1,12,32,3,9,2,6,4,4,1,1,4,0,2,0,0,3,0,0,4,0,3,2,0,1,1,0.447034639895,0
10459,4,0,15,36,6,16,2,7,4,5,2,3,4,0,3,1,1,2,0,1,1,0,1,3,3,0,0,0.491371216744,0
10460,4,0,23,58,11,28,3,10,7,9,2,3,4,1,5,1,2,2,1,1,1,1,1,5,1,0,1,0.306691802412,1
10461,4,2,30,89,15,30,4,14,7,10,3,8,5,2,5,0,5,6,0,2,7,4,5,10,7,1,2,1.21241797984,2
10462,4,1,8,52,0,14,3,5,4,3,0,0,4,1,1,0,4,5,0,0,3,3,0,9,1,2,0,1.3322256748,0
10463,4,1,15,63,8,22,2,9,2,9,2,3,3,2,7,1,4,5,1,0,5,1,1,5,1,0,0,1.25844441699,2
10464,4,1,21,66,8,25,3,9,6,12,2,4,4,2,1,1,1,2,0,1,8,2,1,10,1,0,0,1.13166763772,1
10465,4,2,43,112,21,49,6,20,10,13,6,11,10,1,11,4,2,5,1,2,7,3,7,9,1,2,2,2.01512956531,1
10466,4,2,51,124,20,53,4,22,7,20,6,12,11,2,10,3,2,2,1,1,9,1,5,10,10,1,4,1.22847859611,1
10467,4,3,70,206,40,75,6,30,24,23,15,13,7,5,13,2,9,8,4,1,18,6,14,19,1,6,9,2.31769814142,5
10468,4,1,19,55,8,20,2,12,7,10,1,4,4,2,1,0,0,2,0,0,3,2,4,5,2,1,0,1.08441594099,0
10469,4,1,11,38,2,13,1,7,4,7,1,0,3,1,0,0,3,2,0,0,4,1,0,4,1,0,1,0.483657970472,1
10470,4,1,25,72,8,23,3,12,13,9,1,4,4,2,2,0,1,3,2,1,7,0,3,7,4,1,3,0.662962834915,1
10471,4,1,33,97,15,35,4,18,9,16,3,3,5,2,3,0,3,4,1,0,6,4,4,7,6,0,2,1.07689831481,2
10472,4,0,6,18,3,6,1,5,3,3,1,1,2,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0.163079023306,0
10473,4,3,55,139,36,36,5,29,24,18,2,9,6,2,6,3,3,4,2,3,11,1,5,8,3,6,9,1.82421953605,2
10474,4,3,46,109,24,44,6,24,18,15,9,15,8,3,5,2,2,1,3,3,8,0,5,8,1,1,2,1.59432487038,0
10475,4,3,56,152,31,51,7,27,20,22,6,13,9,3,1,7,3,4,0,2,12,5,12,10,0,4,13,1.94989021591,2
10476,4,1,11,60,6,18,3,9,5,5,3,1,7,0,3,1,4,3,0,0,2,3,3,8,2,2,0,1.00388416956,0
10477,4,3,48,152,25,48,6,33,13,28,11,11,11,4,1,3,5,15,2,3,10,3,4,5,1,2,0,2.12423352387,2
10478,4,0,18,53,8,18,2,12,9,7,2,4,3,2,3,0,1,1,0,0,2,2,0,4,0,4,0,1.0676243912,1
10479,4,3,67,199,42,57,9,34,23,25,12,13,14,5,6,3,6,14,1,2,16,4,21,17,3,5,9,3.29433279026,2
10480,4,0,7,21,2,10,1,4,3,2,0,1,2,1,0,1,1,1,1,0,2,0,0,1,0,1,0,0.0644909565996,0
10481,4,1,16,48,6,17,2,10,8,8,0,2,4,2,4,1,1,1,0,0,5,0,0,5,2,0,0,0.452618116745,0
10482,4,0,8,29,3,11,1,5,2,5,1,1,2,1,1,1,0,3,1,0,1,1,0,2,0,0,0,0.354724886621,1
10483,4,2,49,105,22,41,4,21,14,16,9,7,5,3,2,2,7,2,0,0,7,3,5,8,3,2,6,1.34945276262,2
10484,4,2,43,111,14,47,5,19,15,15,6,4,7,4,3,0,1,3,1,1,5,4,7,12,8,3,5,1.02061130644,0
10485,4,2,28,71,15,23,4,16,7,7,5,6,5,1,5,3,2,4,1,1,7,0,7,4,0,1,1,1.09590175518,0
10486,4,0,14,29,6,10,1,6,3,5,1,4,2,1,1,0,1,1,1,0,2,1,1,3,1,0,0,0.320303408313,1
10487,4,3,60,163,28,59,8,26,17,25,9,7,10,4,8,5,4,6,0,2,13,6,3,11,2,5,5,1.44099435378,1
10488,4,1,22,58,10,20,2,12,7,12,2,5,4,2,2,3,2,3,1,0,6,0,1,3,0,2,0,0.534610765279,0
10489,4,0,29,75,15,32,2,15,11,11,5,5,4,2,8,1,3,1,0,0,1,1,4,4,4,1,1,0.95042904921,2
10490,4,0,8,42,2,21,2,5,3,5,4,1,4,0,2,0,1,3,0,0,1,0,0,7,2,0,0,0.705865705806,0
10491,4,2,25,81,6,24,4,16,7,13,2,3,5,2,6,2,3,4,1,2,6,0,3,7,1,1,1,1.3820663492,1
10492,4,1,16,47,8,15,2,7,6,6,1,0,3,1,1,1,0,3,1,0,3,2,8,8,1,0,2,0.61813167711,0
10493,4,2,23,69,10,31,4,11,10,8,2,3,7,0,3,2,3,2,1,0,3,1,3,4,0,4,3,0.664389771401,0
10494,4,2,14,51,6,23,2,7,5,6,0,2,4,1,7,3,2,3,2,1,4,1,0,6,1,1,0,0.994023387917,1
10495,4,1,15,46,6,19,1,9,5,8,0,2,1,1,3,0,1,1,0,0,1,0,1,7,1,0,0,0.443861328076,1
10496,4,1,25,86,10,33,3,13,13,11,3,4,4,1,5,2,4,3,1,1,8,3,1,8,2,2,0,1.33480822263,1
10497,4,3,96,205,41,91,10,34,25,23,8,14,14,4,3,7,10,7,2,3,10,12,16,11,3,5,15,3.64359577741,1
10498,4,2,24,98,12,29,4,12,14,11,5,6,5,3,4,0,2,4,3,4,11,3,4,14,2,2,3,1.21810042079,1
10499,4,1,10,33,6,13,2,8,5,6,0,4,4,0,1,0,0,0,0,0,2,0,1,4,1,0,0,0.134570731305,0
10500,4,0,6,34,1,16,2,5,1,6,0,0,4,0,2,0,2,1,0,0,4,0,0,6,1,0,0,0.408654632598,0
10501,4,1,24,74,8,31,3,11,4,9,5,2,3,1,11,0,3,3,0,0,4,2,4,8,3,1,1,1.28790728605,1
10502,4,1,30,73,11,28,2,15,11,14,0,3,3,2,5,4,2,2,0,0,6,2,2,5,1,1,0,1.09328689293,1
10503,4,2,41,118,20,50,3,24,10,18,7,6,3,3,13,2,5,1,0,0,8,2,7,4,2,2,0,1.22198363973,1
10504,4,3,39,83,28,31,4,23,9,15,5,15,5,2,2,4,2,4,1,2,8,0,9,1,1,0,1,0.686765870274,1
10505,4,2,45,133,16,59,6,20,14,18,4,5,7,4,6,3,3,6,1,0,8,6,3,14,5,2,1,1.21130750306,3
10506,4,0,20,63,3,27,2,9,7,8,2,0,4,1,1,2,4,3,0,0,7,2,1,8,0,1,1,0.584702452409,1
10507,4,2,31,70,14,26,4,13,4,7,5,4,5,2,5,0,3,4,1,0,6,3,7,1,2,2,4,0.829627242011,0
10508,4,3,71,187,47,68,8,37,23,30,12,13,14,5,7,4,5,7,3,1,10,2,7,12,3,2,2,2.69398915691,1
10509,4,1,13,34,6,15,2,5,4,3,0,2,4,0,2,1,2,0,1,2,0,1,2,3,2,3,2,0.188715249965,0
10510,4,2,47,123,29,40,6,30,8,11,7,9,9,2,5,0,3,2,0,1,4,7,11,14,9,8,2,1.44323378014,1
10511,4,1,33,73,15,25,4,15,9,7,3,3,5,2,2,1,4,0,0,0,2,4,3,3,6,5,3,0.849959284488,0
10512,4,1,23,72,9,34,3,12,9,11,1,3,3,2,4,1,2,2,1,0,3,2,2,6,1,1,1,1.16691022194,2
10513,4,1,28,70,15,30,3,13,6,10,2,4,4,1,4,1,3,3,0,0,4,2,4,5,2,1,4,0.655334736286,1
10514,4,0,18,65,7,19,3,15,8,12,1,0,4,1,3,2,3,2,0,0,5,3,3,4,0,0,1,1.14282947989,1
10515,4,2,45,137,19,52,4,27,20,17,6,4,6,4,4,2,4,0,4,0,13,5,7,13,1,4,2,1.74170764846,3
10517,4,2,70,178,12,83,10,28,11,26,9,5,13,3,10,9,6,10,0,0,8,8,6,6,0,2,5,2.23559462659,1
10518,4,3,94,224,49,75,10,44,28,29,20,27,12,9,7,5,9,9,8,8,8,2,15,7,13,6,12,2.77465352887,2
10519,4,3,90,230,41,96,9,47,28,28,22,20,13,6,14,6,7,6,2,3,10,5,11,12,11,10,6,2.49856159643,3
10520,4,2,50,119,20,43,5,21,16,16,3,7,6,3,4,3,3,2,1,0,7,0,10,15,3,0,0,1.93229904658,2
10521,4,2,26,89,18,35,3,19,9,9,6,5,5,3,2,3,1,4,2,2,6,1,3,5,2,6,2,0.927301129575,2
10522,4,3,52,154,14,59,8,22,18,19,10,5,11,3,5,2,10,5,2,2,8,3,5,13,4,3,3,1.42389907673,0
10523,4,2,33,92,25,26,4,17,12,11,6,17,5,3,5,1,1,8,1,7,8,2,8,5,3,3,3,0.872650040141,2
10524,4,2,26,84,11,27,3,14,7,13,2,1,5,3,5,2,4,5,1,0,5,1,4,6,3,2,3,0.913888830397,2
10525,4,2,35,106,13,39,4,12,12,11,7,5,8,3,6,5,6,5,3,0,5,3,4,8,5,0,1,0.883990980177,2
10526,4,2,21,64,10,25,3,10,10,8,3,2,4,2,2,5,1,1,1,0,3,4,1,5,4,1,1,0.455904135455,1
10527,4,0,6,28,2,12,1,7,6,7,2,1,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0.240915275156,1
10528,4,2,63,141,25,47,8,26,17,23,4,12,8,2,5,2,6,6,3,4,12,5,3,5,4,3,4,1.62750121276,1
10529,4,2,34,92,21,32,5,18,9,10,6,12,6,1,6,2,3,5,3,2,7,3,4,3,1,2,5,1.07376861626,1
10530,4,2,34,89,18,27,4,14,12,8,4,6,5,3,2,3,5,5,0,1,2,4,4,8,10,5,4,1.09840278966,1
10531,4,0,8,31,2,11,1,5,2,3,2,0,4,0,0,1,0,2,0,0,2,0,1,4,1,2,0,0.224834105787,0
10532,4,2,43,106,18,35,5,20,11,7,11,6,6,3,6,5,4,5,2,1,9,0,12,6,2,5,6,1.37836897381,1
10533,4,0,12,49,3,18,2,11,6,10,1,2,3,2,3,0,1,1,0,0,2,1,2,3,2,0,0,0.596661665072,1
10535,4,0,14,36,6,15,1,7,3,7,1,3,1,1,3,0,1,1,0,0,3,2,0,3,0,0,0,0.353268884146,1
10536,4,3,61,164,28,56,8,34,21,17,9,13,13,4,10,5,6,9,5,3,10,3,13,5,4,6,10,2.5392094687,1
10537,4,1,15,47,3,18,2,6,3,5,4,0,5,0,3,0,1,2,1,0,2,2,2,6,2,1,1,0.944131672254,0
10538,4,0,16,36,6,17,1,6,6,8,1,2,2,1,0,1,3,0,0,0,2,1,3,3,1,0,3,0.296539278811,1
10539,4,3,54,131,22,52,6,28,21,23,6,14,8,3,6,3,6,1,5,1,6,3,4,5,3,5,0,1.99131219707,1
10540,4,2,42,117,22,37,5,18,12,14,4,11,6,4,9,6,7,7,0,3,4,4,3,5,4,4,1,2.03205483677,1
10541,4,1,14,42,5,9,2,10,7,9,0,2,3,2,1,0,1,2,0,0,0,3,2,2,0,0,0,0.583931450606,0
10542,4,2,32,98,11,43,4,14,10,8,12,2,5,3,7,5,5,0,1,0,5,1,6,9,2,5,2,1.52818119102,1
10543,4,1,39,102,19,38,4,16,10,15,2,4,5,3,7,2,0,3,4,1,2,3,2,7,5,1,3,1.0231952918,2
10544,4,0,10,26,3,8,1,6,4,6,0,2,2,1,0,0,0,1,0,0,1,0,1,2,2,0,1,0.232017602405,1
