id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3,pos_26,pos_8,bag_of_words_score,mean_word,pos_7,pos_10,std_word
16277,6,4,91,213,46,92,10,34,24,31,13,21,14,5,5,14,5,13,4,1,1,2,6,5,16,0,18,3.04592698903,0,0,5,1,2.4479161307,4.70422535211,47.0422535211,1,1,6.39445652174,2,0,3,0,1,0,1,0,1,8.94077636932,15.2142857143,0,0,7.02219513328
16278,6,4,67,161,35,70,8,26,17,20,17,17,16,4,11,9,3,6,5,3,1,4,6,3,10,0,8,1.70456479553,1,0,5,1,2.41422736892,4.74534161491,47.4534161491,0,0,6.56357142857,1,0,1,0,1,0,4,0,1,5.8130727459,10.0625,0,0,9.00325461986
16279,6,3,52,133,29,60,6,17,18,23,15,12,9,4,5,11,2,7,3,0,0,3,2,2,11,0,0,1.41277955995,0,0,3,0,2.30557488547,4.60902255639,46.0902255639,2,0,6.1335,1,0,0,0,0,0,2,0,0,5.8130727459,14.7777777778,0,0,7.89905448319
16280,6,3,59,138,29,60,7,19,19,18,14,13,8,3,4,10,1,5,2,1,1,4,4,5,10,0,11,1.46555381984,2,0,3,0,2.37889802714,4.65217391304,46.5217391304,0,1,6.26933333333,0,0,0,0,1,1,2,0,0,2.22909590294,17.25,0,0,9.21615429558
16281,6,2,75,179,38,71,9,32,23,20,14,14,10,5,10,9,5,10,6,4,4,4,7,5,8,2,9,2.78782999893,2,0,4,2,2.43434921838,4.60335195531,46.0335195531,0,1,6.07422535211,3,0,1,0,0,0,0,0,0,0.0,18.0,0,0,7.98749021909
16282,6,2,30,58,18,25,3,8,8,9,7,3,5,0,3,6,0,2,0,0,0,3,0,1,3,0,6,0.417749419668,0,1,0,0,2.34327241051,5.01724137931,50.1724137931,0,0,6.9468,0,0,1,0,0,0,0,0,0,0,11.6,0,0,6.3749509802
16283,6,3,37,88,12,33,4,18,10,11,3,2,6,2,5,1,1,3,2,1,1,2,12,0,1,2,25,1.85181088166,1,0,6,0,2.07811781853,4.19318181818,41.9318181818,1,0,5.89696969697,0,0,0,0,0,0,0,0,0,0,14.6666666667,0,0,8.95668589503
16284,6,3,93,207,48,78,11,34,26,31,13,20,12,4,5,15,5,13,8,5,0,8,4,1,8,0,19,2.73034581288,2,0,4,1,2.56687671255,4.72463768116,47.2463768116,0,1,6.48025641026,2,0,3,0,2,0,1,0,0,4.47561520414,17.3333333333,0,0,9.1226214556
16285,6,2,39,91,26,41,4,9,13,12,8,11,5,2,5,13,1,5,1,2,0,4,3,1,6,1,5,1.43382870575,1,0,0,0,2.50259938124,4.87912087912,48.7912087912,0,0,5.9956097561,1,0,1,0,1,0,0,0,0,1.33745754176,18.2,0,0,10.4192130221
16286,6,4,86,174,44,80,7,23,21,22,16,16,12,5,9,14,2,7,3,3,1,6,2,7,11,0,12,1.75997529418,1,0,6,0,2.38119473505,4.8908045977,48.908045977,0,0,6.148875,3,0,1,0,0,0,2,0,0,7.15401496732,14.5,0,0,8.77971146071
16287,6,3,71,154,41,69,8,28,13,26,12,18,10,2,7,15,5,6,3,0,0,7,2,3,7,0,5,2.17227742579,1,0,3,0,2.51548974381,4.86363636364,48.6363636364,0,1,6.01666666667,0,0,0,0,3,0,2,0,0,2.68536912248,15.4,0,0,7.40540343263
16288,6,1,32,85,17,41,4,8,11,12,5,4,6,2,3,7,2,1,2,1,1,1,4,8,9,0,5,1.33003885863,0,1,3,0,2.27979801553,4.41176470588,44.1176470588,0,1,5.85024390244,0,0,0,0,1,0,0,0,0,0,14.1666666667,0,0,5.84284938099
16289,6,1,8,20,3,8,1,1,3,3,0,1,2,1,2,3,1,0,2,0,0,0,1,1,3,0,0,0.122821308535,0,0,0,0,1.98414770248,4.6,46.0,0,1,5.08375,0,0,0,0,0,0,0,0,0,0.445819180588,10.0,0,0,10.0
16290,6,3,52,142,25,60,7,20,14,23,9,5,9,3,9,7,0,7,1,1,0,4,3,7,10,0,19,2.40197214371,2,1,4,0,2.13111571258,4.24647887324,42.4647887324,1,1,6.16783333333,1,0,1,0,0,0,1,0,2,1.78327672235,15.7777777778,0,0,8.61236550003
16291,6,2,43,108,17,41,4,21,16,22,5,3,5,4,2,2,1,7,1,0,0,0,5,0,9,0,15,1.4126189846,2,0,1,0,1.97673820789,4.28703703704,42.8703703704,0,0,6.15756097561,1,0,1,0,1,0,1,0,0,1.33745754176,21.6,0,0,12.5315601583
16292,6,3,61,149,27,62,6,17,18,12,15,13,9,4,12,12,4,7,1,1,1,4,5,4,11,1,10,2.25707025275,1,1,3,1,2.34698613425,4.48993288591,44.8993288591,1,0,6.14096774194,1,0,1,0,0,0,2,0,1,2.68536912248,16.5555555556,0,0,7.57350808353
16293,6,3,74,145,39,71,7,33,11,23,19,20,8,5,5,6,4,6,5,7,1,4,4,0,8,1,6,2.03337136416,2,0,2,1,2.77892313552,5.16551724138,51.6551724138,1,0,6.81436619718,2,0,3,0,0,0,0,0,0,1.78327672235,18.125,0,0,8.3581920892
16294,6,4,126,258,75,97,12,49,31,44,24,26,24,5,7,18,7,8,8,6,2,6,15,0,12,0,30,3.14856273074,1,1,4,2,2.53702115422,5.10465116279,51.0465116279,0,2,6.93175257732,1,0,1,1,0,0,0,0,0,4.47561520414,10.7916666667,0,0,8.21065956885
16295,6,4,91,213,51,84,9,32,28,29,11,24,10,8,6,21,8,13,8,2,0,6,12,1,6,0,20,4.35686583293,4,1,6,1,2.53050307888,4.71361502347,47.1361502347,0,2,6.47523809524,2,0,1,0,0,0,0,0,1,0.0,21.3,0,0,9.01165911472
16296,6,3,67,164,36,66,8,18,22,24,13,17,10,3,12,11,3,4,2,2,3,2,10,3,8,0,21,2.71578081162,2,2,5,0,2.40647289121,4.70731707317,47.0731707317,1,1,6.32984848485,1,0,0,1,0,1,1,0,0,7.15401496732,16.4,0,0,12.126005113
16297,6,3,79,183,46,72,9,24,21,24,17,18,11,6,12,12,2,7,7,4,2,11,8,3,12,0,10,2.12613032771,2,0,5,2,2.53909561564,4.87978142077,48.7978142077,2,2,6.76083333333,1,0,0,0,1,0,1,0,0,2.67491508353,16.6363636364,0,1,9.52768909569
16298,6,2,58,147,33,57,6,31,19,22,14,10,10,5,5,8,0,9,5,1,2,3,9,2,8,0,8,2.72539036055,2,1,4,0,2.31236501519,4.52380952381,45.2380952381,0,1,6.5201754386,0,0,0,0,0,0,2,0,1,1.78327672235,14.7,0,0,11.3758516165
16299,6,3,81,187,36,76,10,34,18,26,9,17,12,5,6,9,3,13,5,4,2,4,2,5,10,0,9,2.24032192352,1,0,7,0,2.43187910794,4.68983957219,46.8983957219,1,1,5.92105263158,1,0,2,0,0,0,2,0,1,5.80958806625,15.5833333333,0,0,6.99354861442
16300,6,4,67,153,40,62,7,23,22,21,13,15,10,3,8,13,4,5,5,2,2,4,6,2,10,0,10,1.88832537638,1,1,3,1,2.48400455671,4.78431372549,47.8431372549,2,0,5.74483870968,0,1,1,1,0,0,0,0,0,6.25889192649,15.3,0,0,10.040418318
16301,6,3,87,199,48,80,10,44,31,30,14,21,11,6,5,15,5,7,3,2,0,5,3,3,10,0,13,2.486321978,1,0,5,1,2.55472562403,4.77889447236,47.7889447236,1,0,6.497375,0,0,4,0,0,0,0,0,0,0.0,18.0909090909,0,0,8.10672611258
16302,6,3,64,154,34,58,8,28,21,23,11,11,11,3,5,7,3,4,1,2,2,5,10,3,11,1,18,1.4203286808,0,0,4,2,2.40233207298,4.72077922078,47.2077922078,0,1,6.02931034483,0,0,0,0,0,1,1,0,0,2.67491508353,14.0,0,0,6.74199862463
16303,6,4,102,241,55,97,10,38,34,32,18,27,13,7,11,12,5,10,7,6,5,2,12,5,7,0,20,6.29057418072,2,2,9,1,2.5739747049,4.70539419087,47.0539419087,0,0,6.17371134021,4,0,3,0,1,1,1,0,1,3.58049216331,18.5384615385,0,0,9.81847069884
16304,6,4,101,224,48,97,9,39,28,36,20,13,14,7,12,12,3,12,7,1,3,4,6,3,7,0,15,3.2370376007,3,0,5,0,2.2673233393,4.58482142857,45.8482142857,1,0,6.97701030928,0,0,1,0,1,0,3,0,0,2.68536912248,16.0714285714,0,1,10.5996245602
16305,6,3,63,162,29,71,6,27,21,26,15,11,7,5,8,12,1,8,2,2,1,3,3,5,9,1,7,2.40834174016,3,0,3,1,2.32443503595,4.43827160494,44.3827160494,1,0,6.39690140845,1,0,3,0,1,0,1,0,0,3.58049216331,23.1428571429,0,0,12.240781621
16306,6,2,51,133,23,54,7,17,16,19,7,7,9,3,4,9,0,7,5,2,1,3,1,2,5,0,8,2.90716019259,0,0,7,1,2.30626653819,4.34586466165,43.4586466165,2,0,5.69703703704,4,0,0,1,1,0,3,0,0,0.0,14.7777777778,0,0,6.72933507988
16307,6,3,60,130,30,59,7,13,14,19,12,12,11,2,3,14,3,6,0,1,1,4,3,3,7,0,12,1.42001005065,0,0,5,0,2.34267658285,4.78461538462,47.8461538462,0,0,6.24728813559,0,0,0,0,0,0,3,0,0,5.36376888566,11.8181818182,0,2,6.33630494299
16308,6,2,61,136,36,52,7,23,16,23,10,14,9,2,2,11,0,5,4,0,6,1,5,0,6,1,13,2.40045551909,1,0,3,0,2.40622603828,4.80147058824,48.0147058824,1,3,6.03230769231,2,0,0,0,0,0,1,0,0,0,15.1111111111,0,0,8.94979136249
16309,6,2,34,84,20,32,4,15,14,15,9,9,5,3,1,9,2,2,0,0,0,2,1,0,6,0,2,1.23734790745,0,0,1,0,2.46896978894,4.69047619048,46.9047619048,1,0,6.681875,0,0,0,0,0,0,1,0,1,0,16.8,0,0,8.56504524215
16310,6,2,34,69,19,32,2,12,10,4,5,3,2,2,4,2,0,1,4,1,0,1,1,2,6,1,5,0.685451489466,2,0,3,0,2.22613324494,5.01449275362,50.1449275362,1,1,6.4365625,1,0,0,1,0,0,0,0,0,1.33745754176,34.5,0,0,8.5
16311,6,1,43,85,27,36,4,10,8,14,4,10,5,3,1,9,1,6,1,1,2,3,0,1,7,0,8,1.01048453285,0,1,0,1,2.57438361174,5.05882352941,50.5882352941,0,0,5.97166666667,3,0,1,0,0,0,2,0,0,0.0,17.0,0,0,9.01110426086
16312,6,3,49,105,27,49,4,17,12,16,4,9,5,3,1,11,1,7,3,3,2,3,0,1,4,0,7,0.99003636432,2,1,3,1,2.56572933743,4.88571428571,48.8571428571,0,0,6.56775510204,1,0,1,0,1,0,0,0,0,0.0,21.0,0,0,13.5351394526
16313,6,1,21,50,7,27,2,3,5,5,5,2,3,2,4,4,2,2,1,1,0,1,2,4,3,0,3,0.482115656002,1,1,3,0,2.11129131586,4.54,45.4,0,0,5.47222222222,0,0,0,0,1,0,0,0,0,0,17.0,0,0,12.0277457018
16314,6,2,45,98,23,42,5,15,9,18,5,10,6,3,6,7,1,4,3,1,0,1,1,4,7,0,3,2.87737996811,0,0,4,0,2.38984104203,4.71428571429,47.1428571429,1,0,6.28238095238,1,0,1,0,0,0,2,0,1,0.0,16.3333333333,0,0,8.13770374382
16315,6,1,27,62,15,21,2,7,10,7,5,6,2,2,1,5,2,2,2,0,1,1,2,1,1,1,7,0.78141520884,2,3,0,0,2.47574164008,4.66129032258,46.6129032258,0,0,6.02333333333,0,0,0,1,1,0,1,0,0,2.68536912248,31.0,0,0,3.0
16316,6,2,33,80,18,33,4,16,11,17,9,4,5,1,3,5,0,2,0,0,0,1,1,1,6,0,6,0.823178391906,1,0,1,0,2.24792449984,4.6,46.0,0,0,6.44121212121,0,0,1,0,0,0,0,0,0,1.33745754176,16.0,0,0,10.1980390272
16317,6,3,63,175,39,76,7,20,21,31,10,16,10,5,8,12,4,10,0,1,2,7,3,9,12,0,9,2.01686600088,1,2,4,0,2.39096548025,4.57714285714,45.7714285714,0,1,6.12394736842,1,0,0,0,4,0,0,0,0,4.46864584483,17.7,0,0,14.9803204238
16318,6,3,93,202,46,77,10,41,22,30,15,24,12,6,7,10,6,8,3,9,0,6,6,2,14,1,16,3.17359367868,2,0,4,3,2.8192385505,4.91584158416,49.1584158416,3,1,6.64181818182,2,0,4,0,0,0,1,0,1,6.25540724684,17.0,0,0,8.0311892021
16319,6,2,84,188,47,78,6,27,22,24,12,22,13,4,8,16,4,8,6,7,4,8,7,4,4,1,22,3.5376880051,2,1,6,3,2.69521685189,4.86170212766,48.6170212766,0,3,6.13192307692,2,0,0,0,1,0,1,0,0,1.33745754176,14.4615384615,0,0,12.4134876065
16320,6,3,63,169,36,72,9,25,21,28,13,16,12,3,7,12,3,11,1,3,1,6,3,3,10,0,4,2.10880509959,0,1,5,0,2.42290248805,4.50887573964,45.0887573964,1,0,6.15097222222,0,0,0,0,1,0,3,1,0,6.70471110708,14.1666666667,0,0,6.66874967458
16321,6,3,106,242,52,105,11,42,27,41,21,27,15,5,9,11,6,14,5,4,0,5,4,0,6,0,20,2.87199800011,1,2,10,0,2.46247514117,4.69421487603,46.9421487603,0,1,6.35628571429,0,0,6,0,2,0,0,0,1,7.16098432662,16.1333333333,0,0,8.14752859597
16322,6,4,80,172,49,67,9,26,18,19,14,25,10,5,6,16,4,12,4,3,6,4,9,2,4,2,14,2.40045930484,2,2,4,1,2.70575191606,4.97674418605,49.7674418605,1,0,6.79,1,0,1,0,2,0,0,0,0,6.26586128579,17.2,0,0,7.76916983982
16323,6,3,87,181,52,81,8,30,30,23,23,24,9,7,6,12,1,10,7,2,0,6,5,1,6,0,13,2.27822694907,3,2,3,1,2.65657621313,4.93922651934,49.3922651934,2,1,6.56037037037,1,0,1,0,0,0,1,0,1,4.47561520414,20.1111111111,0,0,8.30588070712
16324,6,3,69,143,39,63,8,19,21,19,10,17,10,3,6,11,1,8,3,1,0,8,7,2,6,0,15,1.47082524768,0,0,3,0,2.56601983541,4.91608391608,49.1608391608,0,0,6.33206349206,1,0,1,0,0,0,1,0,0,4.47561520414,14.3,0,3,6.66408283262
16325,6,2,33,73,16,33,5,12,8,8,8,5,6,1,4,7,1,4,2,0,1,0,3,3,6,0,2,0.684785647409,0,2,0,0,2.19883046262,4.67123287671,46.7123287671,1,0,5.91636363636,1,0,0,0,1,0,0,0,0,0.0,12.1666666667,0,0,6.38792263225
16326,6,0,6,25,4,16,1,5,1,3,3,1,3,0,2,1,1,2,0,0,0,0,0,1,2,0,0,0.27048779277,0,1,0,0,1.97905701451,4.4,44.0,0,0,5.485,0,0,0,0,0,0,0,0,0,0.445819180588,8.33333333333,0,0,6.94422221867
16327,6,3,69,182,42,70,11,26,26,27,18,17,13,3,9,9,2,4,4,2,6,4,4,10,14,1,7,12.5897442098,0,0,3,0,2.37082012218,4.52747252747,45.2747252747,3,0,6.287,0,1,0,0,1,0,1,0,0,6.70471110708,14.0,0,0,5.87039508564
16328,6,1,16,50,7,19,2,5,7,5,3,5,2,1,4,3,0,5,0,0,0,3,2,2,3,0,3,0.664161967157,1,0,0,0,2.25479081794,4.24,42.4,0,0,5.52263157895,0,0,0,0,1,0,1,0,0,1.79024608165,25.0,0,0,7.0
16329,6,3,74,169,34,80,7,27,20,20,13,11,8,4,10,12,3,4,3,1,0,6,0,3,5,0,12,1.97634368067,4,0,10,0,2.22034002661,4.60946745562,46.0946745562,1,2,6.37375,1,0,0,2,1,1,1,0,0,0,21.125,0,0,11.5264641152
16330,6,2,55,118,31,47,6,21,13,18,10,14,7,2,3,10,0,6,4,4,1,3,5,1,5,1,8,2.01706190136,1,1,3,1,2.66547126618,4.84745762712,48.4745762712,0,1,6.83680851064,2,0,2,0,0,0,1,0,0,0.0,16.8571428571,0,0,9.59804401842
16331,6,2,66,188,31,89,9,22,21,23,12,9,10,5,9,11,5,10,7,5,2,4,7,15,14,0,1,2.28996070059,2,2,7,1,2.22632804856,4.39361702128,43.9361702128,2,2,5.66269662921,2,2,0,0,3,0,0,0,0,2.22909590294,19.1,0,0,10.0543522914
16332,6,3,57,147,29,41,7,15,11,26,10,14,11,2,8,3,3,7,1,5,0,2,19,7,9,0,36,1.77202867283,1,2,6,2,2.50787595469,4.55782312925,45.5782312925,0,1,6.19195121951,3,1,1,0,1,0,0,0,1,5.36376888566,13.3636363636,0,0,8.72064142004
16333,6,4,95,210,53,84,9,28,26,23,20,26,13,6,13,14,3,14,8,5,0,4,15,3,7,1,30,5.07098463758,4,0,6,5,2.7147185802,4.86666666667,48.6666666667,1,0,6.85047619048,2,0,2,0,1,0,0,0,1,5.37073824496,16.2307692308,0,0,11.1917129104
16334,6,2,46,106,24,46,5,13,19,11,7,7,6,3,6,6,0,1,4,0,0,1,5,6,10,0,11,1.83607754174,2,0,2,0,2.24822981179,4.68867924528,46.8867924528,1,0,5.8602173913,2,0,0,1,0,1,0,0,0,2.68536912248,17.6666666667,0,0,9.01233722306
16335,6,3,57,139,37,42,6,21,16,16,8,13,9,2,4,6,2,5,3,1,1,5,16,2,10,1,39,3.04070324692,2,1,1,1,2.49374151462,4.74820143885,47.4820143885,0,0,6.60404761905,3,0,0,0,1,0,1,0,0,2.67491508353,15.4444444444,0,0,9.95669636321
16336,6,2,56,121,30,47,6,24,12,20,4,11,7,3,5,9,1,6,4,2,4,2,0,3,6,1,1,1.58218527825,1,2,3,0,2.41975911193,4.80991735537,48.0991735537,1,0,5.90021276596,1,0,1,0,1,0,2,0,1,0.0,17.2857142857,0,0,8.64728340024
16337,6,2,30,67,15,25,3,10,8,9,7,6,4,1,3,8,2,3,0,3,0,3,1,1,4,0,4,0.725390157342,1,0,1,0,2.53398430066,4.86567164179,48.6567164179,0,0,5.946,0,0,0,0,0,1,1,0,0,2.68188444283,16.75,0,0,12.0286117237
16338,6,3,61,150,30,57,8,17,20,18,12,12,10,4,9,13,2,4,5,0,0,3,7,4,10,2,18,2.24816803404,1,1,3,0,2.26614022048,4.54666666667,45.4666666667,0,2,6.29210526316,1,0,0,0,0,0,0,0,0,6.70471110708,15.0,0,0,7.69415362467
16339,6,3,62,148,36,59,6,22,16,21,16,15,9,5,11,8,2,9,3,3,0,4,3,3,4,1,7,2.02746037167,3,2,5,1,2.59261258335,4.71621621622,47.1621621622,1,1,6.79745762712,0,0,0,0,0,0,2,0,0,5.37073824496,16.5555555556,0,0,11.7294606404
16340,6,4,152,359,75,159,16,59,44,54,29,24,25,7,19,24,8,12,12,5,2,13,9,7,13,2,17,5.93100286112,4,2,14,2,2.35226568587,4.67409470752,46.7409470752,2,2,6.28490566038,3,0,0,4,1,0,0,0,0,0,14.52,0,0,13.2003636314
16341,6,3,66,160,38,62,6,24,19,19,12,10,10,4,9,14,2,11,2,0,2,5,2,5,9,0,8,2.00626564447,3,0,3,0,2.32717065778,4.575,45.75,1,0,6.86032258065,0,0,0,0,2,0,0,0,0,3.57352280401,16.0,0,0,10.2274141404
16342,6,2,33,85,16,42,5,5,9,12,5,4,6,1,4,6,1,3,2,0,1,1,3,4,7,0,13,0.83644613612,0,0,3,0,2.05273609853,4.62352941176,46.2352941176,0,2,5.79047619048,1,0,0,0,1,0,0,0,0,0,14.1666666667,0,0,7.00991361494
16343,6,2,29,84,14,43,4,15,11,11,6,5,5,2,5,5,2,5,4,0,0,1,5,2,5,0,3,0.842674836008,1,1,2,0,2.08207937018,4.38095238095,43.8095238095,1,0,5.75069767442,0,0,0,0,0,0,0,0,0,2.68536912248,16.8,0,0,10.3614670776
16344,6,3,76,163,32,65,7,22,13,21,19,9,9,5,8,12,2,9,1,0,0,4,15,2,12,0,23,3.72932296619,2,2,4,0,2.16114076939,4.52760736196,45.2760736196,1,2,6.32138461538,1,0,0,0,2,0,0,0,0,2.22909590294,18.3333333333,0,0,11.4794502385
16345,6,2,87,185,50,73,8,22,19,29,9,18,10,4,9,14,3,10,2,3,0,8,10,4,10,1,26,2.71937427933,2,0,4,2,2.63660840433,4.82162162162,48.2162162162,0,2,6.69684931507,0,1,1,0,2,0,2,0,0,1.33745754176,18.5,0,0,10.4235310716
16346,6,3,70,166,43,62,8,32,18,25,10,16,13,4,12,10,3,6,1,3,3,4,7,3,8,1,13,2.76408654226,0,3,4,1,2.53620012271,4.69277108434,46.9277108434,1,1,6.70774193548,0,0,0,0,2,0,0,0,0,7.15401496732,12.8461538462,0,0,7.6645653582
16347,6,0,13,33,6,14,1,2,5,2,2,1,2,1,2,1,1,2,1,0,0,2,2,3,2,0,4,0.423736341381,1,1,0,0,2.15102160366,4.24242424242,42.4242424242,0,0,4.97285714286,0,0,0,0,0,0,0,0,0,0,16.5,0,0,16.5
16348,6,1,72,167,40,60,6,31,20,26,10,22,7,4,5,13,3,11,6,5,1,4,7,0,3,0,14,2.47014625014,2,2,3,1,2.70615615746,4.79041916168,47.9041916168,1,0,6.81516666667,2,0,3,0,1,0,0,0,1,2.68536912248,23.8571428571,0,0,17.6912292348
16349,6,2,37,84,12,44,4,11,10,10,6,4,6,2,1,5,3,5,3,0,2,1,2,2,7,0,5,1.00043812955,1,1,1,0,2.00243684018,4.45238095238,44.5238095238,0,1,5.99204545455,2,0,2,0,1,0,3,0,0,0,14.0,0,0,8.96288643983
16350,6,3,92,205,56,94,7,36,27,32,16,24,8,6,12,11,4,6,2,6,1,5,12,4,12,0,15,2.09980637558,3,0,6,3,2.60295421321,4.93658536585,49.3658536585,1,1,6.08170212766,5,0,2,0,1,0,3,1,0,5.36376888566,25.75,0,2,15.9745891966
16351,6,3,100,213,58,83,7,29,35,28,18,19,9,5,10,16,3,7,6,4,2,6,3,6,18,3,11,3.61114310499,4,1,3,0,2.42871620712,4.89201877934,48.9201877934,2,0,6.26542168675,1,0,1,0,0,0,0,0,0,8.48450314977,23.6666666667,0,0,15.2461288347
16352,6,3,107,228,56,73,11,45,23,29,15,21,12,6,16,8,7,4,5,8,8,3,14,7,12,0,29,5.38080654806,4,1,5,4,2.66947766095,4.8201754386,48.201754386,0,1,6.07849315068,3,0,4,3,0,0,1,0,1,4.01237262529,19.0,0,1,9.41629792788
16353,6,1,36,99,18,41,5,20,16,12,3,7,6,2,0,7,2,5,2,2,1,1,5,5,7,0,8,2.59550420524,1,0,1,1,2.4840866443,4.48484848485,44.8484848485,0,0,6.39487804878,1,0,1,1,0,0,1,0,0,4.02282666425,16.5,0,0,10.0124921973
16354,6,3,66,125,31,53,5,17,15,10,9,8,6,5,8,10,3,7,1,0,1,4,5,2,6,0,11,1.19773336072,2,0,5,0,2.20766991455,4.928,49.28,1,2,6.20622641509,1,0,0,0,0,0,3,0,0,0.0,20.8333333333,0,0,10.0235833025
16355,6,3,45,124,25,43,5,19,17,20,10,10,10,2,8,8,2,2,3,1,1,3,5,2,12,1,6,1.72788403982,1,1,1,0,2.33799784785,4.42741935484,44.2741935484,2,0,6.21534883721,0,0,0,0,1,0,1,0,0,5.36028420601,12.4,0,0,7.5126559884
16356,6,4,94,223,51,90,10,45,27,35,17,20,13,5,6,13,2,13,11,5,0,3,5,3,9,1,12,3.41386301168,1,1,6,2,2.55166784018,4.66816143498,46.6816143498,0,0,6.42377777778,3,0,5,0,2,0,0,0,0,5.80958806625,17.1538461538,0,0,7.53296502914
16357,6,3,95,198,58,73,8,33,31,30,14,16,10,6,8,18,1,9,6,2,1,6,5,3,12,2,7,3.02710214532,4,0,3,1,2.46187147456,4.89898989899,48.9898989899,2,0,6.33917808219,2,0,0,0,1,0,0,0,1,6.70122642742,19.8,0,0,9.45304183848
16358,6,2,33,71,20,32,3,11,10,13,4,8,5,1,3,6,1,1,1,0,3,3,1,1,4,0,5,0.915537245693,1,0,1,0,2.43969520147,4.92957746479,49.2957746479,0,2,5.9153125,0,0,2,0,0,0,0,0,0,4.47213052449,14.2,0,0,11.0706820025
16359,6,2,33,80,21,26,5,9,10,10,11,7,6,2,7,5,2,3,0,2,1,2,8,3,1,0,10,0.926136182195,0,4,2,2,2.63661535047,4.6875,46.875,0,0,7.16346153846,1,0,0,0,0,0,0,0,0,0,13.3333333333,0,0,6.96818165346
16360,6,3,62,125,34,50,6,12,15,18,14,17,9,3,5,13,2,5,2,2,5,5,6,1,5,0,3,1.45700340997,0,3,2,0,2.64879765785,5.0,50.0,1,1,6.5832,2,0,0,0,0,0,4,0,0,4.47561520414,13.8888888889,0,0,7.43033488769
16361,6,3,82,180,48,68,6,25,23,23,11,22,9,5,7,15,6,10,4,4,2,8,5,0,6,0,15,2.8050879431,3,2,4,1,2.66998745746,4.87222222222,48.7222222222,1,1,6.47117647059,1,0,0,0,2,0,2,0,0,6.25889192649,20.0,0,0,12.935738608
16362,6,2,47,123,25,47,7,12,13,15,8,11,9,3,9,5,3,6,0,2,0,4,3,7,13,0,14,1.83299380206,0,0,0,0,2.37820751511,4.57723577236,45.7723577236,1,0,5.74042553191,1,1,0,2,0,1,1,0,0,3.12073426411,13.6666666667,0,0,6.63324958071
16363,6,3,81,196,36,75,8,28,24,28,11,10,13,4,14,12,3,7,6,4,1,8,10,4,14,0,17,2.69651429834,2,3,4,2,2.35228158945,4.51020408163,45.1020408163,1,1,6.5956,0,1,0,0,2,0,0,0,0,1.78327672235,15.1538461538,0,0,10.5162596001
16364,6,3,68,152,42,61,10,17,21,26,12,22,11,1,5,18,2,11,4,3,0,6,3,1,11,0,3,1.68519551571,0,0,2,1,2.67522064644,4.95394736842,49.5394736842,0,0,6.11852459016,1,0,0,0,1,0,0,0,0,6.70471110708,13.8181818182,0,0,5.02390977442
16365,6,0,2,3,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.00321370108926,0,0,0,0,2.51661147842,5.33333333333,53.3333333333,0,0,4.85,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0.0
16366,6,3,69,147,37,58,8,23,19,22,10,14,9,4,5,6,3,8,1,1,1,6,3,5,10,1,7,1.55349965633,1,1,3,0,2.43445433053,4.80272108844,48.0272108844,1,1,6.0724137931,1,0,0,0,0,0,0,0,1,4.02282666425,16.3333333333,0,0,7.83156008298
16367,6,1,30,65,11,24,2,13,10,12,4,7,3,1,1,1,1,4,2,1,0,2,4,1,3,0,7,1.06344852971,1,0,2,0,2.48166352396,4.53846153846,45.3846153846,0,0,6.61458333333,0,0,1,0,0,0,0,0,0,2.68536912248,21.6666666667,0,0,19.8718114144
16368,6,2,44,120,16,57,4,15,5,16,9,3,10,2,10,4,5,6,2,3,1,3,6,13,15,0,3,1.07908573872,0,1,1,1,2.06450596365,4.3,43.0,0,2,5.38877192982,0,1,0,0,1,0,1,0,0,1.78327672235,12.1,0,0,7.32734604069
16369,6,3,76,173,44,66,8,23,20,23,15,20,10,6,8,17,7,11,2,4,0,5,3,1,7,1,10,2.22309358138,1,2,4,1,2.57752495568,4.80924855491,48.0924855491,1,0,6.48818181818,0,0,2,0,1,0,2,0,1,2.68536912248,17.3,0,0,7.62954782408
16370,6,2,27,86,14,38,4,16,10,15,7,9,6,2,2,7,1,5,3,3,0,0,1,2,3,0,3,1.50821727919,1,0,4,0,2.39744506049,4.39534883721,43.9534883721,0,0,5.65236842105,0,0,0,0,0,0,0,0,1,0.0,14.3333333333,0,0,9.82626864866
16371,6,4,99,211,53,99,9,27,26,31,11,20,10,7,13,14,3,10,7,3,0,7,2,3,12,0,12,2.62312966127,3,1,7,1,2.44996879572,4.89099526066,48.9099526066,3,0,6.81121212121,1,1,0,0,1,0,1,0,1,2.22909590294,21.1,0,0,9.43874991723
