id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32
4462,2,4,262,691,117,277,25,111,81,78,60,35,31,20,36,34,30,30,18,5,25,12,41,44,15,18,36,15.1698235307,11,27,11,1,2.19117166086,4.27206946454,42.7206946454,2
4463,2,4,208,430,102,162,18,69,60,38,36,46,20,12,32,23,18,12,11,14,7,8,27,23,7,8,41,7.57576006364,6,7,14,4,2.65874134001,4.84418604651,48.4418604651,0
4464,2,2,49,123,16,49,3,9,13,10,7,7,3,3,8,9,4,5,4,2,3,6,13,7,2,5,4,4.21152738908,2,4,7,0,2.15493445446,4.36585365854,43.6585365854,0
4465,2,4,132,357,43,124,15,48,32,46,40,10,19,7,14,22,22,12,4,1,24,7,25,24,3,3,24,5.70918857088,4,14,7,0,1.88695151823,4.09803921569,40.9803921569,3
4466,2,2,51,132,24,55,5,16,14,11,6,9,6,3,10,5,4,4,6,4,9,6,9,9,3,1,3,2.81684988527,2,3,4,0,2.34057977242,4.34090909091,43.4090909091,1
4467,2,3,67,177,33,63,7,43,27,13,10,12,16,1,9,15,6,6,5,3,5,2,18,7,1,3,9,3.91508968446,0,6,3,1,2.45339193729,4.42937853107,44.2937853107,0
4468,2,3,114,293,53,110,15,27,30,35,10,19,19,5,29,33,12,8,2,4,12,2,15,30,5,7,5,7.29542774099,4,24,5,0,2.24596198191,4.37883959044,43.7883959044,1
4469,2,4,201,487,81,205,20,57,56,42,36,31,22,14,26,48,23,22,10,11,20,6,9,28,3,8,2,11.8320207344,6,27,18,2,2.26990071984,4.39219712526,43.9219712526,4
4470,2,3,100,308,35,116,13,41,42,28,18,11,16,8,24,8,10,10,2,1,12,5,5,39,5,5,4,6.87622388569,3,20,7,0,1.94272662136,3.8961038961,38.961038961,1
4471,2,4,198,542,86,235,18,50,41,37,42,27,53,7,39,53,15,21,3,3,18,6,17,57,7,11,13,7.83188818587,2,34,24,1,2.09936896767,4.30258302583,43.0258302583,1
4472,2,3,81,220,32,89,11,30,20,24,16,8,15,4,14,14,8,5,11,1,9,3,7,8,2,1,3,4.16560558317,0,5,16,0,2.08357947902,4.15454545455,41.5454545455,3
4473,2,4,121,314,56,133,13,26,44,29,21,21,16,7,20,27,8,5,6,6,12,5,10,43,2,2,1,6.08744050214,4,25,11,4,2.32777587543,4.41082802548,44.1082802548,1
4474,2,4,192,438,85,186,23,67,45,42,33,34,37,5,23,44,17,18,13,4,20,3,13,14,2,8,15,5.96888880217,0,12,15,0,2.35516697703,4.55936073059,45.5936073059,1
4475,2,2,52,168,4,68,8,10,5,13,5,1,9,6,8,16,17,10,0,0,3,0,2,15,1,3,0,2.20581864771,2,13,9,0,1.528166777,3.92261904762,39.2261904762,1
4476,2,3,134,366,67,147,13,64,40,31,17,28,13,10,20,11,10,15,9,4,14,8,39,27,1,1,4,8.05437979042,7,22,15,0,2.38694988536,4.31967213115,43.1967213115,7
4477,2,3,145,429,50,171,19,38,41,41,21,12,20,10,23,35,12,23,8,0,13,6,24,41,5,10,8,5.94303929973,6,31,16,0,1.78325520568,4.14452214452,41.4452214452,7
4478,2,4,174,449,53,197,20,37,56,38,43,20,23,12,24,50,16,16,29,7,14,4,8,21,5,2,10,9.94910436138,5,28,12,1,2.05199814542,4.26948775056,42.6948775056,6
4479,2,4,152,622,64,224,27,82,71,63,22,17,28,17,32,26,36,15,9,3,13,8,16,83,34,15,12,16.4401153236,9,27,14,0,1.87201564642,3.76366559486,37.6366559486,3
4480,2,4,165,405,73,172,16,68,51,34,32,30,16,11,30,18,14,13,10,4,22,8,10,32,0,4,2,7.61267273521,7,21,10,1,2.33277011381,4.45679012346,44.5679012346,1
4481,2,3,157,423,59,168,20,56,48,53,31,29,22,10,22,38,19,15,2,0,15,2,26,21,2,2,16,13.4211244975,4,17,20,0,2.08607748417,4.25531914894,42.5531914894,3
4482,2,3,56,145,29,45,7,22,19,14,9,8,10,2,3,12,8,4,4,0,4,0,10,13,6,3,2,2.4421371554,1,8,4,0,2.23859390734,4.36551724138,43.6551724138,0
4483,2,3,158,446,62,184,20,21,44,32,34,20,33,7,51,38,15,7,9,5,7,14,25,50,19,10,24,8.51697980082,3,23,17,1,2.07292843511,4.18834080717,41.8834080717,2
4484,2,4,155,412,79,155,20,50,49,39,37,25,27,7,23,16,8,22,7,1,13,9,23,52,9,5,3,7.72682423935,4,25,10,0,2.23625680431,4.31796116505,43.1796116505,3
4485,2,3,210,596,65,244,19,73,76,43,23,11,20,16,29,55,33,22,3,0,14,17,36,55,5,27,10,11.1588614955,12,40,14,0,1.79921197321,4.03859060403,40.3859060403,7
4486,2,4,146,376,61,148,17,34,44,33,22,21,19,10,24,53,13,17,4,2,7,7,26,20,4,6,5,6.57031261188,4,14,21,0,2.12788144233,4.35372340426,43.5372340426,2
4487,2,3,152,537,52,232,26,54,38,30,23,10,28,15,32,25,35,28,5,1,16,15,24,64,5,11,8,7.4378249346,5,35,18,1,1.78010450858,3.96834264432,39.6834264432,1
4488,2,3,109,298,42,107,15,22,29,23,21,10,16,6,21,28,10,15,8,1,5,6,12,24,4,3,6,6.65024000047,2,26,13,1,2.04677192266,4.18120805369,41.8120805369,3
4489,2,4,165,431,74,179,22,54,46,41,29,32,27,10,20,43,16,19,5,8,11,7,17,24,3,5,1,6.54246454679,1,36,15,2,2.48541854568,4.44083526682,44.4083526682,3
4490,2,3,111,245,63,101,11,37,16,13,19,25,19,4,26,8,13,8,7,4,13,5,12,21,1,5,7,4.80723797933,0,10,14,0,2.63185570202,4.64489795918,46.4489795918,1
4491,2,4,153,345,74,139,12,40,42,37,22,27,14,9,31,44,17,8,9,4,7,4,16,11,5,8,11,5.0211449952,7,18,5,0,2.25817244038,4.60869565217,46.0869565217,5
4492,2,3,99,241,42,121,10,24,25,17,14,14,20,2,11,24,2,8,5,4,5,6,11,23,2,4,4,3.51236593373,1,20,13,2,2.30237564484,4.51037344398,45.1037344398,0
4493,2,4,195,481,81,206,20,55,62,41,37,28,22,9,33,41,8,21,7,3,15,16,25,41,7,5,21,8.29860358642,6,23,20,1,2.10628041495,4.42411642412,44.2411642412,1
4494,2,4,113,347,41,127,15,41,43,35,20,15,19,6,20,31,11,6,6,3,10,5,7,40,9,4,3,6.85985761143,4,19,10,0,2.03935068307,3.99711815562,39.9711815562,1
4495,2,4,104,254,53,105,10,36,25,21,13,25,11,6,19,27,9,11,1,3,9,1,14,17,2,6,10,3.87031855431,5,17,11,1,2.40232943295,4.64566929134,46.4566929134,1
4496,2,4,151,427,52,171,17,36,53,40,33,21,18,10,30,49,27,14,5,6,8,10,12,27,2,9,5,8.09717036971,8,23,13,5,2.13686311896,4.1662763466,41.662763466,4
4497,2,4,181,495,69,237,21,65,54,41,22,16,29,11,42,15,16,30,8,2,15,14,15,41,11,9,2,7.83007516051,4,21,21,1,1.99737487719,4.23434343434,42.3434343434,7
4498,2,4,183,498,68,226,19,56,53,59,26,24,21,12,27,59,22,17,13,4,11,14,7,25,8,3,3,6.5069218232,5,33,7,2,2.08317062385,4.29116465863,42.9116465863,6
4499,2,4,202,540,72,203,20,61,54,41,30,22,24,11,33,32,29,22,12,3,16,19,37,59,12,4,14,9.42808544326,6,35,13,0,2.02304458848,4.19259259259,41.9259259259,3
4500,2,2,31,138,9,48,4,20,6,14,6,0,4,4,11,8,11,0,3,0,1,1,17,12,11,8,10,2.14869578851,2,8,1,0,1.3890048966,3.79710144928,37.9710144928,0
4501,2,4,159,365,70,136,17,47,48,41,31,19,23,9,22,42,9,8,9,5,13,7,20,11,3,0,3,5.97272179759,2,16,9,2,2.24039589736,4.52328767123,45.2328767123,7
4502,2,3,122,338,47,123,16,28,47,34,26,24,19,11,25,42,17,6,4,6,11,4,14,30,4,2,13,7.37770466976,1,21,7,3,2.29791736349,4.20710059172,42.0710059172,0
4503,2,4,304,802,164,317,33,121,107,105,42,52,46,21,52,62,29,25,10,13,17,13,26,43,10,17,14,13.1348592314,10,37,27,5,2.33679521803,4.47381546135,44.7381546135,5
4504,2,3,119,315,54,144,16,41,39,32,21,13,17,9,18,30,17,10,7,4,11,3,7,17,2,4,7,3.70771043596,1,20,8,2,2.12369962353,4.45714285714,44.5714285714,1
4505,2,3,67,309,26,110,16,24,32,32,13,4,18,7,16,15,12,20,3,1,2,2,9,48,30,3,4,7.57957532633,2,14,5,0,1.76445164938,3.53398058252,35.3398058252,3
4506,2,3,129,285,63,116,10,41,45,19,29,26,11,8,11,37,12,6,11,7,4,6,7,10,0,4,1,4.51444772586,6,13,10,0,2.4525796669,4.67719298246,46.7719298246,3
4507,2,2,46,130,21,58,6,2,5,0,0,6,7,4,1,0,0,0,0,0,0,0,8,0,0,0,119,1.88317738738,2,4,0,0,2.06572102165,4.28461538462,42.8461538462,0
4508,2,4,167,406,69,181,18,39,50,30,31,24,18,12,18,44,12,19,11,4,10,7,6,27,0,7,2,6.86818643791,7,29,13,1,2.23760004925,4.36206896552,43.6206896552,9
4509,2,3,47,145,11,57,5,14,21,9,11,4,6,4,6,6,7,4,0,0,5,2,3,15,2,0,0,1.90736739618,3,13,7,0,1.77512073951,3.95862068966,39.5862068966,2
4510,2,4,158,399,66,178,16,42,48,18,29,25,17,11,33,31,21,12,14,6,8,1,15,41,4,6,2,7.35504387205,5,34,14,2,2.36751576927,4.36842105263,43.6842105263,5
4511,2,5,216,495,104,194,22,55,64,46,40,32,25,14,34,48,19,9,7,2,13,9,12,22,5,3,19,7.55687181995,6,29,23,0,2.19204907139,4.50909090909,45.0909090909,6
4512,2,4,94,232,56,91,9,26,30,21,13,22,10,6,18,24,7,12,4,4,7,3,5,11,2,4,3,3.29359195319,6,9,8,0,2.40582821589,4.56465517241,45.6465517241,2
4513,2,4,174,448,67,187,18,44,46,42,27,29,27,10,22,52,20,20,5,8,9,3,8,38,4,10,3,6.63120433178,4,27,19,3,2.27653272991,4.31473214286,43.1473214286,2
4514,2,4,229,509,111,195,17,64,60,53,37,35,20,13,32,45,21,13,14,4,16,17,15,24,4,2,11,8.98755474035,6,15,26,0,2.25394407895,4.56974459725,45.6974459725,4
4515,2,3,78,229,36,80,9,32,22,18,14,17,16,3,20,8,20,7,2,2,11,3,11,28,6,6,5,4.74387155034,2,7,8,2,2.3829931279,4.23144104803,42.3144104803,2
4516,2,3,111,265,55,102,12,19,35,29,17,26,13,9,18,33,9,5,2,6,3,15,13,11,0,4,5,3.20871324756,2,13,14,3,2.41505190429,4.71698113208,47.1698113208,3
4517,2,3,128,276,57,146,13,43,32,28,14,18,16,6,13,29,4,8,3,2,7,11,4,10,1,5,3,4.29477978911,2,13,15,0,2.16799999514,4.6268115942,46.268115942,1
4518,2,3,119,295,47,127,16,41,33,34,21,18,17,7,11,41,16,14,6,1,10,4,13,15,1,0,5,4.00813584642,1,16,5,1,2.10801920191,4.36610169492,43.6610169492,1
4519,2,3,149,389,61,161,17,49,43,51,22,20,23,12,38,23,8,14,9,4,11,8,25,19,11,2,15,7.27193320471,4,14,15,2,2.14901801529,4.36246786632,43.6246786632,3
4520,2,4,143,328,75,114,15,48,37,33,21,33,18,13,26,30,16,12,14,9,17,0,15,24,1,3,3,6.70214720093,2,14,11,3,2.64840703433,4.61585365854,46.1585365854,1
4521,2,4,178,508,74,186,21,65,77,48,33,22,26,11,35,33,13,9,5,6,12,9,22,52,4,5,2,9.37293930871,6,36,14,1,2.08027038814,4.17716535433,41.7716535433,3
4522,2,3,67,246,27,87,9,27,28,21,19,8,11,6,10,11,14,9,4,0,3,6,20,33,4,0,3,5.07352356846,4,19,6,0,1.95023535824,3.86991869919,38.6991869919,2
4523,2,4,156,407,94,154,21,63,46,54,24,33,27,7,23,36,13,13,11,3,13,3,6,22,13,2,4,5.58638816488,2,6,20,2,2.33746272291,4.5601965602,45.601965602,4
4524,2,3,107,312,41,133,13,36,41,23,13,12,21,7,29,29,12,6,3,1,11,8,29,24,2,1,5,4.76977982544,3,24,8,1,1.87844826789,4.26923076923,42.6923076923,2
4525,2,3,71,212,31,80,10,33,28,29,10,7,12,6,17,12,5,7,9,1,10,4,7,11,2,4,2,4.28069193128,3,8,5,0,2.02768551303,4.04716981132,40.4716981132,1
4526,2,3,110,288,44,132,10,39,22,22,29,17,11,10,19,28,22,9,5,4,6,3,12,16,0,5,7,255.021178114,8,21,9,1,2.16091604853,4.42013888889,44.2013888889,4
4527,2,4,250,688,119,255,23,82,79,62,49,44,29,15,56,46,35,27,16,12,27,15,8,55,27,7,4,14.9748423754,10,14,18,0,2.32039727396,4.22238372093,42.2238372093,6
4528,2,4,150,334,71,134,14,45,32,33,14,28,20,8,12,52,13,19,1,2,9,5,9,22,0,7,3,4.62181035856,5,22,11,1,2.3180434468,4.58083832335,45.8083832335,1
4529,2,3,110,374,31,128,12,48,40,39,27,9,15,6,19,18,16,18,9,1,9,8,37,33,8,5,12,7.1717772979,6,22,3,0,1.74596288708,3.82887700535,38.2887700535,2
4530,2,3,123,411,43,175,3,41,64,29,15,19,3,3,24,42,34,12,4,2,2,15,31,38,2,5,2,5.88439261003,3,46,3,1,1.84484841374,4.12652068127,41.2652068127,7
4531,2,4,127,317,43,126,14,57,35,29,22,18,17,7,8,24,8,4,5,2,10,5,29,16,3,6,35,6.15992189633,4,10,18,1,2.12339935512,4.25867507886,42.5867507886,2
4532,2,4,139,359,38,147,17,42,48,36,16,8,18,9,23,23,16,12,10,0,12,3,17,25,12,2,23,6.88440842659,4,20,11,0,1.84237480906,4.14763231198,41.4763231198,4
4533,2,3,131,297,51,134,10,33,26,17,19,25,14,8,21,28,15,18,1,12,9,4,28,21,2,10,10,3.9316402382,6,19,11,4,2.69446168281,4.632996633,46.32996633,2
4534,2,4,249,773,92,351,21,105,93,91,33,24,23,18,51,48,43,33,11,1,24,15,16,51,4,9,15,14.0349425954,15,43,17,0,1.88116177252,4.05174644243,40.5174644243,7
4535,2,2,98,329,45,131,12,36,46,45,11,11,13,10,23,29,10,13,7,4,2,1,19,27,10,1,3,4.3733498065,5,21,13,1,1.99628983467,4.12158054711,41.2158054711,5
4536,2,3,171,397,72,165,16,56,56,38,32,21,18,8,23,25,17,10,7,6,21,5,26,18,1,7,34,7.49928856104,4,20,6,3,2.21741745792,4.48110831234,44.8110831234,4
4537,2,4,212,423,108,199,18,72,45,37,29,37,26,11,25,41,20,8,8,9,7,21,18,20,6,8,6,6.72611402729,2,11,23,1,2.43228345869,4.8865248227,48.865248227,2
4538,2,4,168,417,66,175,16,43,44,29,22,18,22,6,19,37,17,20,7,4,6,9,18,48,17,15,17,7.1480345845,4,26,10,2,2.15565754134,4.30935251799,43.0935251799,3
4539,2,4,125,371,48,123,15,52,38,40,35,28,19,9,31,24,12,12,6,1,13,2,31,24,2,1,16,7.62500566371,6,23,14,1,2.23131288569,4.14555256065,41.4555256065,1
4540,2,5,191,417,81,158,19,48,55,41,30,40,23,10,28,32,17,7,22,7,10,5,29,21,16,7,49,6.70190088094,4,15,9,3,2.3592430877,4.71223021583,47.1223021583,4
4541,2,5,256,670,114,271,26,101,88,68,46,48,28,19,48,36,37,21,19,12,32,7,18,27,3,13,17,10.8952209292,11,18,23,3,2.3268712248,4.39552238806,43.9552238806,6
4542,2,4,204,528,104,224,21,55,76,37,41,39,24,14,29,54,24,23,3,11,10,4,12,43,8,5,5,9.29540356574,10,30,13,2,2.36672757848,4.4375,44.375,2
4543,2,4,195,470,85,191,22,71,47,53,33,34,25,10,27,25,31,27,12,10,13,9,11,24,4,1,6,7.75054368479,7,10,23,5,2.42376014818,4.47446808511,44.7446808511,5
4544,2,3,137,390,36,182,12,45,39,28,20,6,13,12,27,15,19,11,4,1,7,11,30,42,8,15,23,7.92585073274,9,22,20,0,1.76923406499,4.05897435897,40.5897435897,1
4545,2,4,144,355,50,170,15,34,47,39,16,19,19,6,30,43,5,8,8,1,8,15,14,22,3,7,1,6.57574265121,4,23,12,0,2.00352597598,4.39718309859,43.9718309859,4
4546,2,5,190,418,103,192,18,69,44,34,37,39,20,12,30,29,18,13,15,7,13,8,1,17,3,4,2,5.20758588421,6,16,17,3,2.48221676462,4.80622009569,48.0622009569,6
4547,2,2,21,88,9,34,5,9,9,8,5,4,7,2,6,6,2,4,1,0,2,0,8,11,1,0,3,1.47132843831,0,7,5,0,1.87428147152,3.875,38.75,0
4548,2,2,95,299,25,130,12,47,35,27,22,9,12,10,21,29,14,8,8,4,6,5,34,14,1,1,4,3.84665227059,6,23,13,2,2.2743325875,4.22073578595,42.2073578595,2
4549,2,3,175,441,59,194,21,79,50,54,15,8,23,9,19,19,19,10,7,1,23,6,6,34,6,8,0,9.6493172541,4,19,15,0,1.94052997031,4.12698412698,41.2698412698,1
4550,2,3,81,213,35,86,10,12,26,11,13,15,14,4,22,31,5,5,6,2,6,2,7,18,1,6,4,4.51309038471,1,19,7,1,2.1753863529,4.50234741784,45.0234741784,2
4551,2,3,102,310,31,111,13,45,31,31,8,10,18,6,18,31,20,15,3,4,14,1,40,24,1,9,12,4.5768113192,4,18,9,4,2.21374762963,4.13548387097,41.3548387097,0
4552,2,3,142,399,47,170,17,41,52,28,20,9,22,12,22,33,25,10,5,2,14,4,14,32,6,6,9,7.97842000459,4,24,10,1,1.9433579425,4.08521303258,40.8521303258,8
4553,2,4,177,467,73,178,22,54,48,53,26,35,31,7,34,43,13,12,16,6,14,9,17,34,7,8,14,8.65082833743,3,31,13,3,2.28759529692,4.38543897216,43.8543897216,3
4554,2,4,112,263,51,120,11,40,42,26,18,27,15,7,16,25,12,9,0,4,5,3,7,18,3,4,5,4.28581027392,2,17,5,1,2.46165260548,4.58935361217,45.8935361217,2
4555,2,3,65,156,29,67,8,21,20,11,6,14,8,6,8,22,10,2,7,4,5,1,1,6,1,2,1,3.27594277933,0,9,6,2,2.46553581034,4.57051282051,45.7051282051,3
4556,2,4,124,284,40,126,13,25,32,22,17,19,17,6,20,30,13,13,1,1,4,7,9,26,1,0,4,3.82261032501,4,14,14,0,2.0685990851,4.49295774648,44.9295774648,3
4557,2,4,145,366,74,138,14,53,43,39,16,34,18,8,22,37,19,9,10,7,11,7,3,17,4,2,4,5.36696663328,3,24,9,6,2.49024145269,4.50819672131,45.0819672131,7
4558,2,4,149,327,75,154,15,25,38,30,23,28,19,8,18,34,14,7,9,6,7,13,7,24,7,2,5,4.05368674655,1,12,17,4,2.34669338655,4.79510703364,47.9510703364,2
4559,2,4,249,600,104,263,22,93,84,73,36,39,22,18,27,47,18,21,12,10,10,22,20,26,8,4,5,10.9695832956,14,28,22,3,2.27664828962,4.45333333333,44.5333333333,1
4560,2,2,19,44,4,14,2,2,4,2,2,1,4,2,5,4,1,0,2,0,1,0,5,5,0,0,0,0.956309515112,0,5,3,0,1.94574941947,4.06818181818,40.6818181818,0
4561,2,3,112,304,43,112,13,31,33,26,29,10,14,7,9,29,8,15,1,3,4,5,20,31,12,5,7,7.36343410876,4,17,8,2,2.1558375373,4.09539473684,40.9539473684,1
4562,2,5,216,522,110,199,20,85,75,53,24,52,24,13,21,35,14,22,28,19,22,6,20,25,14,5,18,9.37027129235,8,7,15,3,2.62101942605,4.61877394636,46.1877394636,5
4563,2,3,124,263,66,106,13,37,22,25,17,17,17,4,18,20,10,8,13,2,14,4,2,9,0,3,2,3.54359273328,2,11,14,0,2.29188789502,4.66920152091,46.6920152091,6
4564,2,3,191,478,84,230,24,51,68,27,27,31,29,10,32,56,14,15,13,2,14,15,9,28,2,7,1,9.01558371079,3,26,23,0,2.19790970789,4.44979079498,44.4979079498,7
4565,2,3,168,432,81,193,22,44,49,34,36,29,24,10,26,41,14,14,20,4,18,9,10,26,6,2,4,8.26708603437,3,26,14,1,2.26065787573,4.41203703704,44.1203703704,7
4566,2,3,141,343,49,140,17,3,11,4,4,14,25,5,3,2,0,0,1,2,1,0,18,1,0,0,311,6.14814128997,1,4,0,1,1.99871235381,4.27405247813,42.7405247813,0
4567,2,5,199,421,97,147,19,48,46,56,41,51,26,9,20,49,13,22,11,9,14,6,25,11,0,1,30,5.64106977729,2,18,13,2,2.59161508046,4.81710213777,48.1710213777,5
4568,2,4,154,374,64,146,17,59,38,45,23,27,20,6,23,23,11,18,13,1,14,1,9,12,7,7,7,7.04955203755,4,7,14,0,2.34276132595,4.33422459893,43.3422459893,1
4569,2,3,116,323,57,118,13,45,30,32,22,23,25,4,22,19,15,10,8,4,19,1,11,28,5,5,6,6.53182201885,3,12,10,0,2.28102705759,4.21981424149,42.1981424149,2
4570,2,2,98,358,26,151,16,47,32,34,20,7,20,8,28,25,20,19,5,1,8,4,24,31,4,3,18,7.77164631206,4,21,8,1,1.7567007507,3.80726256983,38.0726256983,0
4571,2,3,190,437,79,171,16,75,50,51,31,28,18,12,14,33,26,10,5,6,15,11,16,23,2,1,10,5.81973367146,8,16,19,1,2.18847702673,4.45080091533,44.5080091533,12
4572,2,1,29,63,14,29,3,9,7,4,3,3,6,0,4,3,2,0,4,0,2,0,5,5,0,1,0,1.148216893,0,6,5,0,2.21825041883,4.60317460317,46.0317460317,1
4573,2,3,95,288,37,104,15,52,41,42,17,15,17,6,18,20,12,5,5,5,14,2,13,13,1,12,6,6.06199185384,3,12,3,1,2.23587048407,4.12152777778,41.2152777778,1
4574,2,4,183,490,69,188,21,67,42,58,29,19,29,12,17,35,26,27,4,1,24,12,27,40,2,5,35,8.74897647449,5,19,8,0,2.04962127546,4.1612244898,41.612244898,3
4575,2,4,159,397,68,202,18,48,59,40,24,22,25,7,19,42,7,11,18,4,17,3,10,7,4,2,4,5.68557241836,3,25,17,2,2.13753438637,4.43073047859,44.3073047859,8
4576,2,4,343,705,142,316,25,90,73,76,44,58,29,19,32,79,38,24,18,16,19,19,35,20,3,11,33,8.26095404621,11,27,30,11,2.41152017648,4.75035460993,47.5035460993,8
4577,2,5,297,897,121,383,34,122,97,97,43,36,36,24,75,36,40,39,19,6,27,15,32,80,6,5,29,16.4591953514,16,52,23,6,2.06656393914,4.1872909699,41.872909699,5
4578,2,4,115,318,31,133,20,34,34,37,19,11,22,3,15,27,3,18,1,1,11,2,23,16,6,0,27,5.10900453953,0,20,12,0,1.84638359853,4.11635220126,41.1635220126,7
4579,2,4,212,527,114,212,26,73,70,56,39,48,28,14,41,49,17,17,13,8,10,7,12,23,3,8,3,8.34984641183,3,38,14,2,2.35892342744,4.57305502846,45.7305502846,7
4580,2,2,45,134,18,42,6,18,17,4,5,5,6,4,13,10,8,7,0,0,3,3,10,15,2,3,0,2.92174552599,1,8,2,0,2.09498388259,3.9552238806,39.552238806,0
4581,2,4,146,436,53,177,20,55,60,27,26,16,25,8,35,39,14,15,7,2,9,10,30,40,1,2,7,6.03347701889,4,41,8,1,1.87973873047,4.19724770642,41.9724770642,6
4582,2,3,55,205,18,75,7,28,18,11,14,4,9,5,17,8,4,14,3,1,5,8,26,16,1,2,8,4.15633946234,2,16,2,0,1.70522588335,3.88292682927,38.8292682927,1
4583,2,3,114,342,48,131,15,39,40,34,18,13,17,9,21,18,17,6,9,1,13,7,16,32,12,3,17,8.78196051119,4,16,9,0,2.01311276491,4.05555555556,40.5555555556,5
4584,2,4,239,630,108,279,24,100,68,54,44,58,25,16,44,55,26,14,13,10,24,8,24,41,12,17,8,11.978264336,9,29,16,3,2.355699452,4.41111111111,44.1111111111,5
4585,2,3,176,340,92,150,14,50,42,27,30,39,29,6,34,42,7,3,3,10,9,9,36,13,0,11,28,4.18326804621,3,16,20,4,2.48783087179,5.09117647059,50.9117647059,0
4586,2,4,199,464,88,190,25,51,59,37,39,45,30,7,23,51,18,12,14,3,17,11,10,29,3,3,9,9.27967949668,2,28,15,2,2.31612770985,4.52370689655,45.2370689655,3
4587,2,2,99,237,45,108,10,16,27,8,12,15,12,6,23,19,13,6,8,1,6,17,1,19,0,3,0,4.12163042824,3,20,7,0,2.24662133987,4.48101265823,44.8101265823,1
4588,2,4,294,681,140,275,30,94,75,86,45,53,35,19,35,60,28,32,10,13,19,10,25,32,18,18,29,8.04644054818,6,30,9,8,2.37250161822,4.59911894273,45.9911894273,5
4589,2,4,112,307,44,117,16,32,29,34,19,16,17,7,24,15,18,7,12,4,18,3,10,11,3,1,3,6.97652015193,3,6,16,2,2.24274180049,4.17915309446,41.7915309446,4
4590,2,2,44,126,16,55,5,15,14,10,10,6,6,5,13,3,4,2,3,2,3,1,18,17,5,4,0,2.4452065459,3,6,6,0,2.01933510981,4.28571428571,42.8571428571,3
4591,2,3,170,642,100,209,22,77,91,96,24,39,22,18,35,28,12,30,7,0,20,2,14,43,9,1,1,8.907441898,12,28,26,0,2.00545036179,3.9968847352,39.968847352,13
4592,2,4,95,302,36,105,14,32,28,19,12,17,16,9,35,13,17,8,2,1,21,8,9,41,4,3,3,6.91480882813,2,16,11,1,2.04186022956,4.05960264901,40.5960264901,0
4593,2,3,110,306,59,108,9,37,36,26,41,19,10,7,13,15,17,19,4,4,9,6,14,14,4,3,6,5.24473260855,6,13,6,1,2.27926284323,4.27124183007,42.7124183007,7
4594,2,3,239,614,105,230,15,73,47,50,44,35,17,13,38,44,36,29,7,10,18,33,68,43,5,14,47,10.5107214028,10,42,11,7,2.31891954724,4.37785016287,43.7785016287,3
4595,2,3,83,238,29,100,10,25,31,23,13,12,12,6,15,18,9,3,3,2,8,5,11,27,2,1,3,4.86393872273,4,18,9,1,2.07170762541,4.22268907563,42.2268907563,1
4596,2,3,72,201,23,81,9,19,24,17,11,10,18,2,16,14,4,6,0,1,7,6,16,26,2,3,2,3.8712051891,1,15,8,1,2.0926072195,4.21393034826,42.1393034826,1
4597,2,3,85,289,28,107,10,38,26,23,25,6,12,9,14,16,11,7,0,1,13,2,27,35,6,9,12,7.08917601903,6,15,8,1,1.86080910746,3.88581314879,38.8581314879,0
4598,2,4,86,215,31,90,9,25,29,12,8,14,10,5,14,18,2,8,8,4,17,7,12,21,2,5,2,3.36327115596,3,11,5,1,2.3256878915,4.46511627907,44.6511627907,2
4599,2,3,70,181,29,67,9,21,12,16,11,7,10,3,15,12,4,10,2,0,10,6,10,20,2,2,1,2.66919868256,2,5,11,0,1.9659782795,4.22651933702,42.2651933702,2
4600,2,4,187,400,107,182,16,55,48,35,24,37,22,7,32,47,17,9,16,8,9,15,21,6,5,13,1,6.9521278069,4,10,17,2,2.48916322967,4.8075,48.075,4
4601,2,3,309,808,125,308,33,95,98,52,55,29,40,24,27,64,36,32,11,2,22,19,34,98,29,28,29,13.7580298078,9,64,8,1,2.04964898259,4.18193069307,41.8193069307,5
4602,2,4,262,571,134,248,28,61,59,49,47,53,33,13,43,69,26,13,10,18,17,13,19,29,3,3,7,8.39996682093,2,33,21,5,2.5149334303,4.74956217163,47.4956217163,6
4603,2,3,84,222,27,91,9,20,16,14,16,13,9,6,16,24,15,10,1,6,3,4,15,20,9,9,12,3.68279848124,5,11,9,5,2.29730005491,4.42792792793,44.2792792793,1
4604,2,4,157,408,76,195,21,58,58,33,23,25,23,8,23,25,15,14,13,5,13,8,12,28,8,8,2,4.88584600831,3,9,16,2,2.26489146384,4.47794117647,44.7794117647,1
4605,2,3,95,346,29,126,18,44,48,28,18,5,23,5,22,17,17,13,3,0,5,5,24,40,4,10,13,8.66921542618,1,21,10,0,1.73536316021,3.77167630058,37.7167630058,1
4606,2,3,118,397,42,150,13,63,49,37,20,16,14,11,23,20,18,24,8,1,13,2,11,16,7,9,1,9.3867479013,9,20,13,0,2.01839995447,3.80100755668,38.0100755668,0
