id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20
10571,4,1,50,134,19,52,5,33,21,19,3,5,7,4,2,2,6,6,0,0,3,3,8,7,8,2,6
10572,4,2,43,114,18,44,5,24,13,19,3,3,6,2,4,3,4,3,0,0,10,4,5,6,2,4,3
10573,4,2,22,79,8,29,3,9,8,9,2,2,4,3,1,2,3,5,1,0,1,0,6,12,7,0,3
10574,4,0,34,109,18,36,5,16,11,13,6,7,6,4,12,1,2,6,0,0,5,5,5,9,4,0,5
10575,4,2,29,84,12,25,4,17,4,15,2,6,5,4,4,0,8,4,1,2,3,0,10,0,2,1,9
10576,4,2,33,89,15,37,4,19,8,6,9,5,8,1,5,1,2,6,1,1,4,2,8,5,0,3,3
10577,4,1,26,67,11,30,2,12,8,7,2,2,3,2,4,2,2,2,0,0,1,4,4,5,4,4,2
10578,4,3,64,160,30,65,6,31,28,13,12,15,7,5,11,8,5,5,3,4,7,3,10,9,4,7,4
10579,4,1,22,83,5,35,5,18,11,12,0,3,7,1,4,0,2,5,0,0,9,3,4,7,1,1,1
10580,4,3,76,186,35,77,8,35,27,21,11,11,14,4,13,4,4,4,4,3,12,4,11,7,5,5,14
10581,4,1,23,60,12,21,4,18,5,18,2,5,6,0,0,1,1,2,0,0,4,1,1,0,1,2,1
10582,4,0,20,73,6,36,1,13,5,13,10,2,1,1,4,1,2,3,1,0,3,2,3,2,0,0,2
10584,4,1,30,76,14,38,3,6,10,8,2,4,5,2,6,6,2,1,1,1,8,1,2,10,2,2,2
10585,4,0,11,30,3,14,2,4,4,1,1,3,3,1,1,0,3,0,0,1,5,0,1,5,0,4,0
10586,4,1,32,94,8,40,5,10,8,12,6,4,6,3,8,4,3,4,3,1,3,1,6,5,4,2,4
10587,4,0,8,19,4,9,1,5,3,5,1,2,2,1,0,0,1,0,0,0,2,1,0,0,1,0,0
10588,4,2,42,115,18,49,5,31,6,16,1,8,6,3,6,1,6,5,0,1,9,4,6,9,2,3,0
10589,4,3,62,183,27,63,11,34,18,18,13,10,13,3,15,5,6,4,1,2,14,5,12,14,3,9,8
10590,4,1,21,48,9,18,2,7,6,7,1,1,4,1,2,0,1,0,0,0,3,1,6,5,1,1,5
10591,4,1,46,124,21,55,5,17,18,14,6,9,7,4,9,9,1,3,1,2,10,1,6,12,5,3,1
10592,4,3,118,227,72,70,12,54,27,35,9,50,15,4,7,7,5,12,2,8,14,8,31,2,2,6,28
10593,4,0,7,21,3,9,1,3,3,3,1,1,1,1,2,0,2,0,0,0,2,0,0,2,0,0,0
10594,4,1,42,110,19,52,3,20,15,10,8,4,6,3,11,1,3,2,2,1,6,1,7,11,4,1,3
10595,4,3,74,191,34,64,11,39,17,31,16,14,12,5,5,6,8,6,3,3,15,1,11,10,5,4,10
10596,4,1,32,98,7,36,4,21,8,13,3,2,6,3,5,0,3,5,1,0,5,3,7,9,8,3,1
10597,4,1,23,72,8,34,4,14,10,14,4,3,5,1,5,3,1,2,0,0,5,0,1,1,0,1,1
10598,4,1,15,49,2,19,1,9,3,8,0,2,2,1,1,0,3,3,0,0,5,3,7,2,2,1,2
10599,4,3,45,106,25,34,3,30,8,22,12,17,6,1,1,2,7,5,0,1,3,3,5,4,4,1,0
10600,4,0,21,51,10,25,2,11,5,8,1,5,5,1,5,0,0,3,2,0,6,0,4,3,1,0,0
10601,4,1,18,48,8,16,3,7,6,4,2,2,4,1,3,1,0,3,0,0,4,4,4,7,2,0,0
10602,4,2,68,152,27,60,4,27,26,19,16,8,7,4,9,5,3,2,2,2,8,2,12,6,4,1,5
10603,4,2,26,61,14,21,2,16,7,11,3,4,5,1,1,1,4,1,2,1,2,1,2,0,1,0,2
10604,4,3,74,181,33,63,8,39,27,28,7,9,10,6,4,2,3,6,0,1,15,5,14,6,4,3,13
10605,4,1,11,26,6,10,1,7,2,6,0,3,2,1,0,0,1,1,1,0,1,0,2,2,2,1,0
10606,4,0,10,19,4,8,1,4,3,5,0,2,2,1,1,1,0,1,0,0,1,0,1,0,0,0,1
10607,4,1,23,101,4,38,5,14,11,9,5,1,7,2,8,1,4,2,0,0,2,0,1,17,0,0,1
10608,4,0,6,17,3,7,1,4,2,4,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10609,4,3,80,194,40,64,8,43,22,30,8,13,12,4,7,2,8,8,5,3,11,3,15,7,7,8,8
10610,4,2,41,104,21,36,4,23,13,17,8,10,6,3,2,2,4,3,1,1,6,5,5,5,3,2,3
10611,4,1,31,76,7,35,4,14,7,13,2,3,5,1,7,3,3,1,2,0,2,3,1,3,3,1,0
10612,4,3,71,204,27,79,6,37,22,27,18,5,8,5,12,10,8,8,1,4,12,3,13,14,7,7,4
10613,4,2,49,116,24,47,6,18,12,12,4,6,7,2,9,3,3,6,4,1,7,7,8,7,3,2,8
10614,4,3,63,145,35,48,8,25,17,19,5,18,11,2,8,7,5,7,3,6,11,1,12,11,5,5,6
10615,4,2,55,134,29,43,6,21,21,13,4,11,7,3,4,7,7,6,2,5,13,3,9,6,0,9,10
10616,4,2,28,85,11,32,4,14,5,8,2,4,7,1,6,2,5,2,0,1,6,3,2,11,3,5,1
10617,4,0,9,21,5,9,1,3,3,3,0,2,2,1,2,0,0,1,0,0,2,0,2,2,1,0,0
10618,4,1,20,59,12,24,2,13,9,6,5,4,2,2,3,0,3,0,0,1,6,1,6,6,0,5,0
10619,4,2,22,96,7,37,5,13,9,11,4,1,6,2,5,3,3,3,1,0,8,3,2,10,1,0,0
10620,4,2,58,152,23,60,6,28,16,20,8,7,7,4,3,2,4,3,0,2,12,5,5,15,2,8,5
10621,4,0,11,24,6,10,1,6,4,5,0,5,1,1,0,0,0,1,0,1,2,2,1,1,0,0,0
10622,4,1,19,46,4,18,2,7,5,5,2,2,4,1,3,1,2,2,0,0,4,4,4,5,1,0,1
10623,4,1,32,89,18,30,5,12,9,5,9,7,6,1,4,2,2,3,3,1,7,0,8,11,0,4,7
10624,4,1,19,40,9,17,2,7,6,8,1,6,3,1,0,0,1,2,0,0,5,1,2,2,0,0,1
10625,4,1,35,94,11,37,5,16,10,13,3,5,8,0,6,3,2,2,2,0,9,0,1,8,2,5,1
10626,4,2,63,146,26,62,6,30,15,24,7,10,8,4,7,1,7,7,0,0,9,8,7,8,5,1,3
10627,4,1,9,32,2,13,0,6,5,2,0,0,5,0,0,0,1,2,0,0,0,1,2,4,3,2,1
10628,4,2,32,113,12,53,5,13,12,9,7,3,6,3,7,2,3,5,2,1,5,2,2,13,2,4,1
10629,4,0,14,34,5,15,1,6,3,8,1,2,3,1,0,2,1,1,1,0,2,0,2,1,2,0,2
10630,4,2,38,121,16,47,6,18,14,13,4,5,11,4,7,4,4,7,1,1,6,3,6,13,4,1,2
10631,4,2,37,96,11,44,6,15,12,13,5,4,7,1,5,1,2,3,2,0,8,2,2,12,3,0,0
10632,4,1,20,41,7,18,2,11,5,9,1,7,4,1,0,1,2,2,0,0,5,1,3,1,0,0,0
10633,4,1,18,48,6,16,2,8,2,8,3,5,3,2,2,0,2,2,0,0,5,2,2,4,1,2,0
10634,4,2,38,117,20,40,4,18,12,15,9,7,5,3,3,3,5,7,2,1,9,3,4,13,2,3,0
10635,4,2,34,112,10,41,5,14,16,7,7,1,11,0,5,5,5,5,1,0,0,4,4,12,12,6,1
10636,4,1,18,62,10,23,3,7,8,7,1,4,4,2,1,3,2,2,0,0,0,3,1,7,8,3,0
10637,4,1,11,29,4,11,1,5,4,4,3,2,1,1,0,0,0,0,0,0,2,0,4,4,3,2,3
10638,4,0,27,82,12,36,2,12,14,5,1,2,3,2,5,1,5,1,5,0,2,5,6,10,7,1,5
10639,4,2,20,78,6,32,4,10,11,9,5,3,6,1,4,1,1,6,3,1,7,0,3,7,1,2,0
10640,4,1,21,57,9,26,2,15,4,13,2,5,4,2,1,1,2,1,0,1,5,2,6,0,1,0,2
10641,4,0,17,37,7,16,2,7,4,6,1,3,3,1,3,0,0,2,0,0,2,1,3,3,2,0,1
10642,4,2,27,75,8,21,4,14,6,12,4,4,6,0,3,2,4,5,1,1,0,1,2,4,10,0,2
