id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5
13204,5,3,45,90,20,33,5,14,10,11,3,8,7,1,5,2,3,2,2,1,3,6,9,3,6,3,11,1.64182916626,0,0,0
13205,5,2,21,71,10,26,3,13,9,8,6,4,5,2,0,3,3,2,0,3,2,2,2,7,5,2,1,1.04368721779,1,3,0
13206,5,4,59,176,33,57,10,35,21,26,9,15,13,4,10,8,6,3,2,3,9,1,9,9,6,5,5,2.23699943072,0,4,2
13207,5,3,42,115,21,42,5,18,10,12,13,6,11,1,4,4,5,2,1,1,9,0,7,17,8,4,3,2.33887475257,1,1,2
13208,5,3,66,145,29,66,5,26,17,15,5,10,8,3,7,11,7,3,4,2,3,2,3,7,11,9,2,1.69869738969,3,5,0
13209,5,2,26,61,13,19,2,12,10,6,4,5,4,2,2,1,4,1,2,2,1,0,3,5,3,3,3,1.52547003663,2,0,1
13210,5,3,54,134,25,52,5,27,19,18,11,12,8,3,6,4,5,1,3,5,5,2,8,6,5,4,6,1.77104285332,1,4,1
13211,5,3,77,192,32,79,10,29,23,23,17,9,16,4,11,15,6,3,1,1,10,5,4,15,11,7,4,3.46462701817,1,3,1
13212,5,3,57,137,29,49,6,30,20,16,7,15,7,4,4,12,11,2,1,3,6,2,5,6,1,6,2,2.60882232967,2,3,2
13213,5,4,95,212,51,88,6,42,24,27,18,24,12,4,8,12,7,6,3,4,16,4,10,8,10,6,7,3.17087143984,3,0,0
13214,5,0,21,75,7,25,4,13,14,10,2,1,7,1,0,4,1,1,1,0,9,0,4,11,1,0,2,1.84074651037,0,4,0
13215,5,4,68,166,24,66,7,28,23,21,8,10,18,5,11,9,6,4,3,3,16,4,8,12,3,6,1,2.29602914043,1,3,1
13216,5,2,22,66,14,23,2,11,6,7,3,4,4,2,2,2,6,4,0,2,4,4,3,4,3,2,0,1.27190801879,2,0,0
13217,5,3,56,170,27,64,6,29,17,28,11,7,10,4,7,9,7,1,2,3,5,4,6,13,16,6,2,2.77813271555,2,2,2
13218,5,2,54,146,27,59,8,26,24,22,5,10,11,2,4,6,4,3,2,1,12,4,7,8,6,2,10,2.03558206315,1,1,0
13219,5,3,43,137,17,52,6,24,24,20,5,7,7,5,2,7,6,1,1,3,10,3,4,11,2,4,2,2.74031950155,2,5,1
13220,5,1,25,62,7,17,2,8,7,8,6,1,8,0,1,1,1,3,1,0,8,1,4,6,1,2,5,0.913693169149,0,1,0
13221,5,3,74,178,28,67,7,30,24,25,9,14,10,3,7,4,6,2,5,4,4,6,11,8,14,9,15,1.95832693669,3,0,2
13222,5,2,40,88,17,39,3,11,11,7,6,4,4,2,6,6,4,3,1,0,5,1,4,6,4,7,2,1.47396473989,1,0,1
13223,5,2,26,72,9,31,4,12,7,10,6,5,5,1,4,2,4,1,0,1,1,2,1,6,7,2,1,1.45268783166,0,0,2
13224,5,2,25,55,7,18,3,13,6,5,2,5,5,1,1,1,6,0,0,0,6,0,7,3,4,1,4,0.622164122631,0,0,0
13225,5,2,32,71,12,20,4,11,6,6,0,7,7,1,5,6,3,1,1,1,5,0,4,4,5,7,5,0.622751100696,0,0,0
13226,5,3,54,137,26,56,7,20,20,13,14,19,12,2,12,10,6,1,0,2,0,1,9,11,16,0,7,1.53599364525,0,1,0
13227,5,3,65,143,34,50,7,30,19,22,11,11,8,4,5,2,1,3,3,2,3,4,7,5,9,4,10,2.70463835351,1,1,2
13228,5,2,18,71,5,26,2,8,12,9,5,1,4,1,3,5,3,0,0,0,6,3,6,7,1,2,1,1.10581297421,1,2,1
13229,5,1,32,92,10,47,4,8,13,6,9,5,7,1,12,2,4,1,1,1,4,1,2,12,5,3,0,1.95901719305,1,6,0
13230,5,1,41,104,22,38,4,18,13,13,7,12,5,2,3,1,2,2,1,6,10,1,9,8,0,1,11,1.90399998811,2,3,3
13231,5,2,42,102,15,38,6,18,17,11,4,6,6,2,4,2,3,0,3,0,8,1,2,12,6,4,2,3.50944052037,0,1,0
13232,5,4,78,160,56,65,5,27,20,18,12,28,6,4,9,13,8,6,0,9,6,4,6,7,6,7,6,1.48739409882,4,1,0
13233,5,2,23,67,8,32,3,15,10,6,1,0,4,2,0,3,3,1,1,0,2,2,2,5,5,4,2,0.709199068282,1,2,2
13234,5,3,58,122,25,47,5,19,17,9,12,7,11,2,4,6,4,2,3,1,11,2,19,5,4,4,21,3.36581956379,0,3,2
13235,5,1,26,66,12,23,2,14,10,10,5,3,5,1,2,2,2,2,2,2,3,0,5,2,1,4,5,1.42762956834,1,1,0
13236,5,3,56,136,34,50,8,20,16,10,7,11,9,3,6,8,3,3,0,4,4,0,9,13,14,9,8,2.80321414833,1,0,2
13237,5,3,83,195,31,67,8,43,26,21,11,16,8,5,11,4,12,1,4,4,13,0,27,8,6,9,23,5.23590372932,4,5,0
13238,5,1,18,34,11,9,1,6,4,2,4,6,2,1,2,0,2,1,0,5,3,0,6,1,3,1,5,0.32423078517,1,0,0
13239,5,1,19,84,7,39,2,9,13,7,6,4,3,2,1,2,6,4,4,0,3,0,6,10,2,2,5,3.13523280045,2,5,0
13240,5,3,49,138,29,55,5,28,16,13,9,16,7,4,7,6,4,3,4,6,6,1,7,11,6,6,7,2.85584423401,2,2,3
13241,5,3,48,99,27,49,4,20,15,11,4,6,6,3,9,6,6,1,1,1,2,3,4,3,7,4,1,1.59159993763,1,1,1
13242,5,2,57,141,31,62,7,24,20,13,13,12,10,4,3,10,4,5,1,2,11,4,3,10,1,8,1,1.69446706984,0,1,0
13243,5,3,69,165,34,58,10,35,19,32,17,12,17,3,6,8,8,4,3,6,2,3,3,5,11,3,1,2.92230378398,0,1,2
13244,5,1,48,131,21,41,2,22,13,8,8,6,17,0,8,4,7,2,2,2,7,2,8,18,2,10,6,2.71729406413,0,11,2
13245,5,1,12,22,5,7,1,2,1,2,4,2,2,1,0,2,2,0,0,1,4,0,3,3,0,0,4,0.334357893791,0,0,1
13246,5,3,64,180,41,73,7,23,27,16,10,14,9,5,7,9,5,3,5,1,14,3,11,20,4,8,7,3.93067702274,4,7,4
13247,5,1,24,46,14,19,2,9,1,7,3,4,6,0,0,2,4,0,0,0,2,2,4,5,4,1,5,0.505435742855,0,2,0
13248,5,3,87,217,28,76,8,32,30,24,12,8,12,5,9,10,5,7,6,3,18,7,20,14,6,6,27,2.66694947904,2,1,2
13249,5,1,25,74,8,33,1,9,9,9,10,2,2,1,2,4,4,0,1,1,5,3,1,6,2,2,0,1.43945178139,1,1,2
13250,5,4,82,184,37,70,9,24,21,13,17,12,10,3,6,8,9,5,2,4,11,4,21,15,7,11,17,3.63055959089,2,3,3
13251,5,3,40,109,24,42,5,24,13,12,9,10,8,2,2,7,1,4,2,2,3,0,10,3,6,7,7,1.62406287761,1,0,0
13252,5,2,24,78,9,41,4,14,9,6,9,1,6,1,3,4,1,3,0,0,4,1,5,3,4,4,4,1.64052091763,0,2,1
13253,5,2,34,105,14,50,6,15,11,10,6,4,7,3,6,4,3,1,1,0,6,2,6,14,6,4,3,1.39641266729,0,0,3
13254,5,2,42,123,20,51,5,27,19,20,2,9,7,3,2,1,0,2,1,0,2,3,14,8,16,0,9,2.05946644874,2,6,0
13255,5,4,82,175,45,80,7,29,17,15,13,24,12,4,9,14,5,6,0,6,8,4,13,8,8,11,16,2.58672503338,1,1,3
13256,5,2,30,79,12,28,3,16,8,11,10,6,7,3,1,3,3,2,1,0,2,1,3,0,7,4,2,1.62613551954,1,0,0
13257,5,2,26,73,15,29,3,17,10,9,4,6,5,2,5,1,3,1,3,2,5,0,4,7,0,4,2,1.80244875746,2,3,1
13258,5,1,14,53,6,16,2,9,8,5,5,3,4,2,1,4,4,0,0,0,4,1,1,4,1,3,0,1.24446401726,1,1,0
13259,5,3,53,147,29,55,4,27,16,17,8,7,6,2,7,6,6,4,1,0,12,3,9,10,5,6,7,2.61922776891,2,1,1
13260,5,4,64,165,26,64,6,44,27,25,5,14,14,2,6,7,10,3,0,5,6,3,9,8,8,6,7,2.64050296396,0,2,0
13261,5,1,17,56,5,11,2,9,5,7,3,2,4,1,0,1,3,2,0,0,4,0,12,6,3,1,13,1.21955993514,1,2,0
13262,5,2,16,66,5,29,2,10,4,9,4,2,3,1,3,0,3,5,0,0,3,1,1,5,2,0,0,1.40620853222,1,1,2
13263,5,4,80,193,33,76,6,34,23,15,17,11,8,4,8,6,6,5,6,3,9,4,16,9,11,8,22,2.91770200933,3,2,3
13264,5,3,67,140,30,43,7,36,19,21,7,12,12,1,4,5,5,2,3,0,3,3,6,4,10,7,5,2.42316866207,0,0,0
13265,5,1,24,52,7,20,3,9,4,7,2,1,6,0,6,2,4,0,0,0,4,1,4,2,1,2,6,0.778932541314,0,0,1
13266,5,2,48,128,23,51,5,26,19,22,13,6,6,4,2,4,5,1,1,1,7,3,2,8,5,3,2,3.06174996,2,0,2
13267,5,3,43,102,19,41,5,20,9,16,9,8,8,1,1,9,2,2,0,1,10,0,1,3,4,8,0,1.64087936649,0,3,0
13268,5,4,120,268,58,107,10,50,28,27,22,33,12,7,15,15,11,6,4,6,10,5,10,11,20,12,8,3.43165257337,5,0,2
13269,5,3,52,121,23,50,5,21,15,20,11,9,10,1,6,3,5,1,2,1,1,4,6,3,13,3,4,1.38167556369,1,1,1
13270,5,2,31,79,13,31,4,13,12,7,5,5,5,2,6,6,5,1,2,1,5,2,1,4,0,4,1,0.919819530147,1,3,1
13271,5,4,72,170,39,78,8,20,15,16,20,16,13,4,6,8,9,2,1,4,8,2,17,13,11,6,14,2.73089052088,1,5,2
13272,5,2,54,116,31,49,6,22,13,16,12,13,11,0,3,9,8,3,0,1,2,1,8,2,9,4,8,1.99684860755,0,0,0
13273,5,2,32,100,19,38,4,10,9,7,9,6,7,2,9,5,6,4,1,1,6,2,6,6,3,4,5,2.17110280136,1,3,0
13274,5,1,35,76,18,27,3,17,13,12,7,7,5,2,4,3,2,0,3,3,0,1,5,1,5,2,1,1.5079576456,0,0,0
13275,5,3,65,170,23,69,6,41,31,20,6,12,9,4,8,6,3,1,4,3,7,3,6,11,9,7,5,2.88640561078,3,1,0
13276,5,3,56,145,30,55,7,23,14,18,9,12,9,3,5,8,6,3,2,4,8,2,5,11,7,6,4,2.64065343441,2,4,2
13277,5,2,23,63,10,22,3,11,10,8,5,5,5,1,4,3,1,1,0,2,4,0,5,6,1,1,2,1.32208201242,0,2,1
13278,5,2,25,75,9,32,3,16,12,12,2,4,6,1,3,2,4,1,1,1,2,0,1,5,3,4,1,1.10617139936,0,0,2
13279,5,3,57,164,22,66,8,33,15,21,9,10,9,4,8,9,9,6,1,2,7,4,5,14,3,5,6,4.15362655493,2,10,1
13280,5,3,81,206,38,64,8,46,30,23,14,17,13,4,8,7,9,6,2,2,11,1,18,8,8,10,21,3.916340476,3,1,2
13281,5,3,40,132,21,49,5,16,18,15,6,7,9,3,7,9,7,2,3,0,10,0,2,15,8,9,1,2.80552132589,2,1,0
13282,5,3,43,129,15,60,7,17,13,16,3,7,8,3,2,8,10,7,1,0,13,2,8,7,4,4,4,2.10168061688,1,0,0
13283,5,2,38,92,18,29,4,23,12,14,8,6,7,1,1,3,2,2,0,0,6,3,9,1,3,4,3,1.51099294116,0,0,0
13284,5,2,41,96,20,24,4,16,13,12,6,7,8,1,8,6,5,3,0,2,6,3,4,4,2,4,5,1.8078868683,0,2,1
13285,5,4,86,197,27,60,11,42,26,26,16,11,12,5,6,7,3,3,2,1,3,4,19,8,14,14,20,3.61190384512,1,5,1
13286,5,3,53,148,32,59,7,17,22,17,11,11,9,3,4,15,3,4,2,2,8,0,17,7,7,8,21,4.34928232729,1,0,2
13287,5,1,10,28,3,10,1,4,2,2,3,1,4,0,2,0,0,2,1,0,0,1,2,3,4,2,0,0.576395962451,0,0,0
13288,5,2,38,92,17,47,6,20,13,5,3,6,7,1,2,8,3,0,1,1,5,0,10,8,3,4,7,0.579251142045,0,1,3
13289,5,2,21,55,12,18,3,8,6,6,6,6,6,0,4,1,2,0,0,2,4,0,8,6,3,1,8,1.32921754434,0,2,1
13290,5,3,45,130,24,45,6,23,13,15,12,6,8,3,12,9,5,2,2,0,8,1,7,6,3,6,8,2.57612860056,1,3,1
13291,5,3,46,126,18,57,5,9,14,8,9,6,6,3,9,8,4,7,2,0,9,0,11,9,3,9,8,2.3282166928,3,1,2
13292,5,3,49,141,18,48,8,28,18,17,8,7,10,2,5,3,5,3,2,2,8,2,2,11,11,6,2,3.40929220927,0,2,1
13293,5,1,14,36,7,18,2,3,5,1,4,1,4,0,2,3,2,0,0,0,1,1,0,3,5,2,0,0.386471062545,0,0,0
13294,5,3,48,133,27,51,8,17,15,8,8,10,9,3,5,6,7,4,7,3,5,0,11,11,7,9,8,2.52489175021,0,3,2
13295,5,3,70,155,32,63,8,38,16,19,12,16,25,2,6,8,6,6,1,4,7,1,3,4,3,12,2,2.2079263915,0,3,1
13296,5,0,8,44,3,8,3,8,6,8,5,1,4,0,2,1,3,1,0,0,4,0,5,3,1,2,0,1.00262037323,0,0,0
13297,5,2,40,120,14,53,5,22,12,13,5,3,9,1,8,7,9,2,1,0,6,0,5,7,10,5,5,1.35359060648,1,0,0
13298,5,2,24,68,12,24,5,9,4,11,6,2,6,1,4,5,1,0,1,0,0,1,5,6,6,1,4,1.03885648001,0,3,0
13299,5,2,38,99,16,33,4,20,13,17,7,7,6,2,6,3,1,2,2,2,4,2,1,3,4,3,1,2.13678703665,1,1,1
13300,5,3,54,136,30,56,7,27,14,13,8,11,10,3,9,6,9,3,5,4,6,3,14,11,5,7,8,2.64064273396,2,5,2
13301,5,2,36,92,13,34,5,20,11,8,3,6,7,2,3,2,3,4,0,1,6,3,8,9,1,5,4,1.8218099683,0,2,2
13302,5,3,39,103,14,48,5,21,9,10,6,5,8,1,3,5,7,2,1,1,4,0,4,9,7,5,2,2.5613124752,1,3,1
13303,5,2,18,60,12,17,1,10,9,7,8,2,2,1,0,2,4,2,1,0,3,0,6,2,2,2,4,1.49991465575,1,0,0
13304,5,3,63,137,36,58,6,21,18,11,13,14,9,5,8,11,5,1,2,7,3,5,8,6,10,9,6,1.89394387211,0,2,0
13305,5,2,35,97,16,34,4,10,11,7,8,7,6,2,7,5,4,3,0,2,4,0,5,11,7,4,5,1.81212676803,0,0,2
13306,5,4,64,162,37,55,6,26,28,19,6,15,7,6,6,8,5,3,6,5,5,1,4,14,7,8,2,3.13239320965,3,3,4
13307,5,2,65,159,28,60,8,25,18,21,9,9,12,2,5,7,7,4,3,0,11,4,10,14,3,8,17,2.96253716336,0,3,0
13308,5,1,28,55,12,26,3,10,8,5,6,4,4,2,1,7,2,1,1,2,0,1,2,1,3,7,1,1.11192600545,0,0,0
13309,5,2,30,86,18,21,4,17,15,13,5,10,8,1,1,3,1,0,2,4,2,2,7,7,10,1,3,1.94558585813,0,0,0
13310,5,2,15,44,4,17,2,5,4,4,2,0,3,0,2,7,2,1,1,0,2,1,0,2,3,3,0,0.929066005096,0,1,0
13311,5,2,27,74,9,35,2,8,5,4,3,3,10,0,8,5,2,2,0,0,4,2,3,11,3,5,0,1.84378561648,0,2,3
13312,5,2,39,101,18,42,4,25,11,12,4,9,9,2,8,1,5,1,4,0,4,3,2,4,2,5,1,1.73941560324,0,0,2
13313,5,4,112,251,65,91,12,48,29,28,20,33,21,5,14,18,14,8,4,10,8,5,9,5,10,21,9,3.42895499811,3,0,2
13314,5,3,66,152,37,60,6,19,22,13,13,13,15,3,5,13,3,3,0,1,2,2,18,7,15,9,18,2.36044826134,1,2,2
13315,5,3,38,102,17,37,3,19,13,11,4,4,7,2,5,7,3,3,5,1,5,2,11,6,6,5,6,2.70046440099,2,1,2
13316,5,2,35,93,17,35,5,12,7,6,9,6,9,1,5,4,3,3,1,1,8,2,6,11,5,3,6,2.56221523942,0,0,0
13317,5,2,40,105,20,40,2,16,14,12,8,7,4,1,7,4,4,3,1,1,3,1,12,8,7,2,6,2.24741776054,1,5,0
13318,5,2,47,136,21,60,6,28,15,17,8,8,7,4,5,2,5,8,1,4,6,0,7,7,7,1,9,2.48034139369,2,1,0
13319,5,3,57,164,17,59,8,29,21,16,8,3,12,3,9,6,6,4,1,0,4,1,13,19,12,8,6,3.02568229624,0,1,4
13320,5,1,12,32,5,14,1,4,5,3,3,0,1,1,1,1,1,1,1,0,1,0,1,4,4,1,0,0.698872648671,1,0,0
13321,5,2,31,83,16,31,3,18,7,13,4,4,7,2,4,0,5,1,0,2,2,5,3,6,10,1,4,1.2282551195,0,0,1
13322,5,2,47,135,19,54,6,24,21,20,7,6,10,4,4,5,2,5,2,2,7,5,4,8,6,5,1,2.91403925389,2,3,0
13323,5,3,46,143,21,54,8,23,17,15,9,10,12,3,4,8,3,7,2,0,13,2,7,13,4,7,7,2.81653273777,0,3,1
13324,5,2,31,84,8,32,4,11,8,9,10,3,7,1,7,6,5,3,0,1,0,2,6,5,7,3,8,1.23001802817,0,0,0
13325,5,3,65,164,40,64,6,28,26,12,12,21,15,6,8,14,5,3,4,4,5,0,13,6,10,13,12,3.97902910435,2,1,1
13326,5,1,11,33,6,15,1,6,6,4,3,1,2,1,0,1,2,0,2,1,0,0,2,3,1,1,0,0.757496016371,1,3,0
13327,5,4,101,246,62,94,12,54,28,34,20,28,21,6,10,11,9,8,0,7,8,3,7,10,13,15,5,3.64372059964,1,5,2
13328,5,2,33,86,17,26,3,20,8,12,4,8,10,0,4,3,5,3,0,7,11,0,4,6,2,4,1,1.78254916526,0,0,0
13329,5,3,53,128,32,37,6,27,19,12,8,14,7,3,8,5,6,2,3,4,4,5,5,4,7,5,3,2.89034315293,2,0,2
13330,5,4,101,257,51,105,10,39,25,22,24,23,15,5,14,13,10,5,2,7,14,6,19,18,18,13,17,4.20140121797,2,5,2
13331,5,3,43,98,24,43,4,24,12,10,8,11,10,0,0,3,1,2,1,1,7,3,5,9,2,7,4,6.04102018249,0,2,1
13332,5,1,20,65,6,31,1,9,12,9,1,1,2,1,2,4,0,2,1,0,0,0,2,6,5,4,1,0.833322992612,1,1,3
13333,5,2,44,113,33,26,6,21,13,8,4,18,10,1,4,3,5,4,3,4,3,1,17,8,11,3,11,1.49726626156,0,0,0
13334,5,4,99,228,54,90,11,53,28,35,19,25,16,7,9,16,8,3,2,7,11,3,14,7,11,8,12,9.1561801576,1,2,1
13335,5,2,28,89,11,24,5,17,11,16,4,7,8,1,4,1,1,3,3,1,4,2,5,7,7,1,1,1.99081562274,1,0,2
13336,5,1,27,78,10,34,4,8,11,4,8,5,5,2,3,6,4,1,0,1,4,2,1,9,6,2,1,1.01298563801,0,0,0
13337,5,3,43,122,21,48,3,19,13,13,10,9,3,3,6,5,8,3,3,2,9,1,5,13,4,3,7,3.77660991282,3,3,1
13338,5,2,27,69,13,24,2,12,10,7,5,3,3,2,1,5,2,2,0,1,4,2,7,5,4,4,0,0.788433317709,2,1,0
13339,5,3,79,180,27,78,8,26,23,20,11,7,9,5,10,11,7,3,2,1,10,5,10,6,13,7,11,3.09851821611,2,4,0
13340,5,0,18,56,6,24,2,12,4,7,1,0,7,0,1,1,3,1,2,0,0,1,9,7,0,1,4,1.3682940879,0,4,1
13341,5,3,40,105,21,45,6,21,12,14,8,11,7,3,5,4,3,2,0,4,6,0,6,5,5,6,4,1.50871864551,0,1,1
13342,5,3,71,159,41,62,8,30,19,23,14,19,12,3,9,9,10,3,1,3,5,5,9,2,9,0,8,2.74167422426,0,1,2
13343,5,2,37,100,18,30,5,11,11,8,8,9,9,1,7,4,2,3,2,3,10,0,9,11,0,7,8,2.26913227933,0,1,3
13344,5,3,57,139,33,59,8,38,15,24,7,16,10,2,6,5,5,3,0,7,6,4,2,4,6,6,0,2.64228121612,1,1,1
13345,5,4,65,177,38,73,9,22,19,9,8,14,12,3,16,9,9,6,4,3,3,6,13,18,16,9,10,3.76953250858,1,2,1
13346,5,3,54,156,28,65,5,31,22,18,8,16,6,4,2,5,9,1,2,4,7,1,7,15,8,7,7,2.92005534669,2,5,0
13347,5,3,72,166,29,73,7,25,16,24,8,10,13,2,8,9,4,4,3,1,3,0,20,6,18,4,16,2.32233634911,0,1,2
13348,5,3,38,102,10,39,6,18,11,15,3,4,8,2,7,2,2,1,1,1,5,2,8,11,7,2,4,1.70834145188,0,2,2
13349,5,2,43,86,26,39,2,13,11,11,7,6,4,2,4,7,6,2,2,1,0,4,1,5,6,4,2,1.0088412391,2,1,0
13350,5,1,65,177,26,52,8,31,24,23,16,8,11,4,11,3,2,1,1,2,10,3,14,17,8,2,8,4.30067288382,3,5,2
13351,5,2,32,96,18,35,5,18,14,16,5,8,7,2,3,2,5,4,2,0,7,0,5,3,6,3,6,1.62765224569,0,1,0
13352,5,1,20,66,10,22,3,10,10,7,4,3,6,1,5,2,2,1,0,0,5,1,2,9,2,3,0,1.19674182802,0,1,1
13353,5,1,22,67,13,17,4,17,8,11,6,3,5,2,1,4,4,1,0,0,2,1,0,1,5,4,0,0.981445961764,0,0,0
13354,5,3,59,136,31,55,6,34,15,15,10,7,12,2,4,8,8,2,1,2,8,2,7,4,2,12,5,2.26879978896,1,2,1
13355,5,3,97,211,36,101,9,38,26,29,14,12,15,5,9,16,8,4,1,4,13,7,5,8,9,9,7,4.54890646749,1,1,2
13356,5,2,48,132,23,47,7,20,18,17,11,10,9,2,5,7,3,2,1,2,12,1,9,12,1,5,5,2.9758884428,0,2,3
13357,5,2,75,160,43,70,8,21,18,18,18,19,9,4,9,13,10,4,2,5,8,5,1,10,9,5,2,6.52492008013,2,2,0
13358,5,2,17,70,10,26,2,16,10,11,4,4,3,2,3,2,6,1,0,1,2,2,6,3,3,0,3,1.04809071454,2,1,1
13359,5,2,38,99,14,39,4,14,11,11,5,6,5,2,7,4,3,2,3,2,4,0,6,8,4,3,3,2.39124102416,1,2,4
13360,5,2,44,117,18,38,5,17,14,12,8,7,6,3,6,3,8,2,1,1,4,4,8,10,6,2,5,2.05677927008,1,3,1
13361,5,3,62,168,24,70,10,25,17,11,11,12,12,3,12,8,7,4,1,3,5,0,8,18,19,13,4,2.70253822924,0,0,2
13362,5,2,33,99,13,43,4,19,9,13,6,2,6,2,4,4,4,4,0,0,2,1,4,6,6,2,3,1.75817893153,1,4,2
13363,5,2,46,106,12,47,4,21,17,14,5,4,5,4,3,2,4,1,2,0,7,5,2,6,1,2,0,2.42021511756,3,3,4
13364,5,3,63,142,28,56,7,21,17,10,9,9,8,2,9,7,11,4,5,2,11,2,12,8,1,8,16,1.80718260287,2,2,1
13365,5,2,28,69,17,21,4,13,7,8,5,6,6,1,1,3,2,2,1,2,4,2,10,3,2,3,7,1.8077305727,0,1,1
13366,5,1,16,41,11,11,1,12,7,3,4,4,2,1,2,0,5,0,0,1,1,1,6,1,0,2,2,0.305426096873,1,0,1
13367,5,2,23,48,6,15,1,6,3,4,3,2,1,1,5,2,4,1,1,0,3,1,9,2,0,2,12,1.66868640462,1,2,0
13368,5,2,22,79,8,30,4,13,9,7,4,1,7,1,5,1,3,4,1,0,5,2,3,7,1,0,2,1.8350652848,0,4,0
13369,5,2,39,92,17,32,5,16,10,10,10,6,6,4,1,4,8,0,1,3,10,0,6,5,0,3,8,1.72634496624,0,3,1
13370,5,1,16,40,8,17,2,10,5,6,2,2,4,0,0,2,0,3,1,1,0,0,6,1,4,0,3,0.581442105971,0,0,0
13371,5,4,66,169,37,68,9,27,19,22,13,10,12,3,5,12,8,6,4,3,1,6,6,9,17,7,4,3.60627040637,1,0,2
13372,5,2,43,137,19,48,6,20,21,18,10,7,8,3,4,4,5,3,1,0,7,0,5,13,7,4,7,2.60243852787,1,0,2
13373,5,3,44,126,17,48,4,18,19,13,11,8,8,3,1,8,8,1,3,0,4,2,0,10,7,8,0,1.90741711308,2,2,1
13374,5,3,86,209,58,72,9,35,26,17,20,29,10,7,8,17,14,9,4,6,6,5,8,8,10,13,9,3.47026773958,3,0,1
13375,5,2,13,45,7,10,2,8,4,7,2,4,5,1,2,1,1,0,1,0,3,0,4,6,5,1,3,0.609106964342,0,0,1
13376,5,4,89,219,57,91,8,33,23,26,17,20,12,6,9,15,12,5,3,6,9,3,9,12,12,12,13,3.76130096545,5,2,1
13377,5,2,41,96,18,39,4,16,12,12,5,8,9,2,3,6,2,3,1,1,4,0,3,4,6,4,4,1.84849054567,1,1,1
13378,5,3,91,198,48,74,10,25,24,19,20,13,21,5,6,14,6,5,1,5,12,6,21,17,10,10,15,3.02302981335,2,2,0
13379,5,1,13,51,5,18,1,12,3,6,3,2,3,1,2,0,5,1,1,0,3,0,4,3,3,2,3,1.31043378836,1,1,0
13380,5,1,10,39,8,16,2,5,6,3,3,2,3,1,3,1,4,0,0,1,5,0,0,3,2,3,0,0.476281511256,0,0,0
13381,5,1,31,78,6,29,3,10,10,11,6,1,5,1,3,4,4,1,1,0,4,1,4,7,1,2,3,1.71902122048,1,7,0
13382,5,2,29,86,8,24,4,15,8,17,8,2,6,3,3,2,2,2,1,0,8,1,1,3,3,4,0,2.36893810354,0,0,1
13383,5,1,26,61,15,16,1,13,8,6,3,5,2,1,3,1,3,0,1,0,3,0,6,7,4,3,6,0.915993185283,1,0,0
13384,5,1,13,40,5,14,2,7,5,6,3,1,2,1,1,2,2,1,0,0,3,0,2,3,0,2,2,0.432145701315,1,1,0
13385,5,4,58,178,25,81,6,22,20,12,12,7,7,5,10,8,10,6,7,1,12,3,4,22,3,10,3,3.01674613974,4,5,3
13386,5,4,105,228,59,97,12,39,30,23,15,21,17,1,8,18,10,1,3,7,3,8,11,8,18,10,12,2.66318989938,0,2,1
13387,5,3,53,134,24,57,5,20,14,9,10,7,8,4,9,11,8,2,1,2,2,1,11,9,15,11,3,1.72088171735,2,1,2
13388,5,2,42,109,28,38,6,19,16,12,8,14,10,0,6,1,3,0,5,1,2,0,14,4,9,1,17,3.73111383376,0,1,2
13389,5,4,81,184,38,59,8,29,17,17,16,17,12,4,11,11,8,8,3,4,4,6,13,11,13,8,9,3.44476990037,2,2,1
13390,5,3,65,157,34,61,7,33,22,19,13,17,8,4,9,7,9,2,2,4,7,3,5,4,11,5,5,1.80913622835,2,0,1
13391,5,2,37,130,15,47,5,18,20,15,9,6,8,3,2,3,6,6,5,0,9,5,6,8,3,5,7,2.92103632113,3,1,0
13392,5,1,12,34,3,17,2,7,5,5,3,2,3,1,2,1,3,0,1,0,1,0,3,1,2,1,0,0.716522279084,0,1,0
13393,5,2,38,103,13,43,5,24,16,15,3,7,8,1,7,2,5,1,1,0,7,0,8,6,3,0,2,2.12973197479,1,3,0
13394,5,4,92,196,35,87,9,35,22,24,15,12,13,5,5,12,9,2,0,0,8,10,9,10,13,13,13,3.61664948343,3,0,3
13395,5,1,27,73,12,26,3,8,8,8,6,4,6,1,1,7,2,3,1,0,6,2,5,5,1,6,5,1.5478673837,1,0,1
13396,5,2,35,92,20,34,3,10,9,7,13,5,9,1,5,6,6,2,0,0,7,0,7,5,4,7,8,1.39715740209,1,2,0
13397,5,3,100,213,61,84,8,39,26,17,13,19,13,5,10,19,9,3,2,4,8,6,20,15,11,13,20,3.48764535754,2,1,3
13398,5,3,55,136,22,61,6,18,14,13,7,8,7,4,8,4,4,1,5,1,3,4,10,13,16,8,8,2.27470422385,2,1,3
13399,5,4,73,185,35,70,9,26,17,22,17,14,11,5,14,8,9,7,6,4,6,3,12,10,9,5,11,2.94735280427,1,7,2
13400,5,1,35,96,15,41,5,15,14,12,8,10,8,1,2,11,7,1,1,3,0,3,1,4,6,2,0,0.963401486,1,2,0
