id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3,pos_26,pos_8,bag_of_words_score,mean_word,pos_7,pos_10,std_word,pos_34
10263,4,1,35,95,17,33,5,15,12,10,6,7,6,3,7,2,1,5,0,0,6,3,2,9,5,0,0,1.35477172072,1,0,3,0,2.14523091472,4.38947368421,43.8947368421,0,2,5.31393939394,1,0,0,0,0,0,2,0,0,0,15.8333333333,0,0,9.08142181722,0
10264,4,3,78,157,29,57,7,25,22,17,7,6,10,4,8,10,5,3,2,0,7,10,20,5,2,5,18,2.75179865108,2,5,2,0,2.09351830172,4.59872611465,45.9872611465,4,1,5.63122807018,0,2,0,0,2,0,0,0,0,0,15.8,0,0,10.6564534438,0
10265,4,3,98,264,47,76,13,55,25,37,19,20,15,8,6,4,14,10,2,1,14,11,21,9,3,10,10,4.97778108663,1,1,11,1,2.33286828938,4.34090909091,43.4090909091,0,4,5.87276315789,1,0,0,1,3,0,0,0,0,0,17.6,0,0,7.70973410696,0
10266,4,2,41,109,20,49,4,17,12,13,2,6,6,3,5,1,4,3,2,0,5,5,3,9,10,4,1,1.12441392395,1,0,2,0,2.01519035946,4.42201834862,44.2201834862,0,3,5.51183673469,2,0,0,0,2,2,0,0,0,3.0,18.1666666667,0,0,13.2214052035,0
10267,4,2,48,132,20,47,6,23,14,18,6,6,8,4,6,2,4,9,0,2,5,5,16,4,3,4,16,3.09673344863,1,1,4,0,2.15385274712,4.23484848485,42.3484848485,0,0,5.91808510638,0,0,0,0,0,0,0,0,0,0,16.625,0,0,11.629031559,0
10268,4,0,12,30,4,10,1,7,4,4,1,2,4,0,1,1,0,3,0,0,1,0,1,2,2,1,0,0.221819279338,0,0,0,0,2.05666843645,4.33333333333,43.3333333333,0,0,6.522,0,0,0,0,0,0,0,0,0,0,7.5,0,0,4.3874821937,0
10269,4,0,20,51,8,22,2,12,5,10,0,5,3,2,4,0,0,3,0,0,3,1,2,1,2,0,1,0.529802666486,1,0,1,0,2.13890204563,4.49019607843,44.9019607843,1,2,5.88909090909,0,1,0,0,0,0,0,0,0,0,17.0,0,0,12.0830459736,0
10270,4,3,65,200,26,86,9,42,22,27,9,13,13,5,7,3,6,8,0,2,8,2,9,20,15,6,4,2.29966553513,1,3,3,0,2.12380028209,4.295,42.95,1,3,5.44034883721,0,0,0,0,0,1,0,0,0,0,15.4615384615,0,0,9.5241828611,0
10271,4,2,48,143,24,52,7,29,18,14,3,6,12,2,8,6,3,8,1,2,12,2,13,6,1,5,10,2.38238027687,1,3,1,0,2.12944166772,4.18881118881,41.8881118881,0,6,5.47,0,1,0,0,0,0,0,0,0,0,12.0833333333,0,0,6.67655516632,0
10272,4,1,18,71,8,33,3,6,6,4,5,2,5,1,2,1,3,1,1,1,6,0,7,13,1,1,2,2.00150155754,1,3,3,1,1.88769178673,4.25352112676,42.5352112676,0,9,5.47757575758,0,0,0,0,1,0,0,0,0,0,14.2,0,0,13.0751673029,0
10273,4,2,28,80,10,32,4,8,9,6,6,2,6,3,7,2,6,1,0,0,2,2,8,10,3,3,2,1.41292443047,0,7,0,0,1.77709583879,4.2625,42.625,0,4,4.8834375,0,0,0,1,2,0,0,0,1,0,13.8333333333,0,0,7.492588931,0
10274,4,1,23,76,10,26,2,14,5,11,2,3,3,2,2,3,3,5,0,0,4,6,8,8,2,0,1,1.45891676784,2,3,0,0,1.83279098836,4.11842105263,41.1842105263,0,3,5.37038461538,0,0,0,0,0,0,0,0,1,0,25.3333333333,0,0,19.686430747,0
10275,4,2,43,130,15,49,5,20,10,12,2,4,8,4,9,0,4,7,1,0,5,0,13,18,8,7,8,1.62466604605,2,3,3,0,1.78626910199,4.16153846154,41.6153846154,0,2,4.92469387755,0,1,0,0,0,0,0,0,0,0,16.25,0,0,9.36416040016,0
10276,4,2,38,125,10,55,6,29,14,21,4,4,7,3,5,2,1,3,1,0,5,0,8,8,5,3,4,0.914703219585,2,3,3,0,1.63974821041,4.144,41.44,2,2,5.74,0,0,0,0,0,2,0,0,0,3.0,17.8571428571,0,0,9.26481163834,0
10277,4,2,49,154,12,53,6,23,19,23,7,2,8,4,12,5,4,4,0,0,5,4,11,10,7,3,10,5.20469317675,2,5,1,0,1.66857542851,3.98701298701,39.8701298701,1,1,5.71358490566,0,0,0,0,1,0,0,0,0,4.0,19.25,0,0,9.73075022801,0
10278,4,2,43,112,18,42,5,25,10,21,5,5,6,3,4,0,3,3,2,0,8,7,4,6,2,1,4,1.77284148983,2,1,1,0,2.00610394159,4.39285714286,43.9285714286,1,2,5.63380952381,0,0,0,0,1,0,0,0,0,3.0,18.6666666667,0,0,11.6714276,0
10279,4,2,33,83,19,36,3,14,11,8,4,7,5,1,4,4,2,2,2,2,4,1,4,10,7,2,2,2.0013247193,1,1,1,0,2.37245927944,4.86746987952,48.6746987952,1,1,5.26638888889,0,0,0,0,0,0,0,0,0,0,16.6,0,0,13.5440023627,0
10280,4,2,40,135,13,58,6,26,11,17,11,2,9,2,10,1,4,6,1,0,7,4,8,7,9,4,3,2.36449452722,1,3,1,0,1.62048795277,4.02962962963,40.2962962963,1,2,5.02189655172,0,1,0,0,1,0,0,0,0,0,15.0,0,0,10.3387082795,0
10281,4,3,50,145,21,53,6,25,16,20,4,10,8,3,7,6,7,8,1,3,13,1,12,8,2,4,11,1.61315347777,3,1,1,0,2.16788206406,4.34482758621,43.4482758621,0,3,5.42377358491,0,0,0,0,2,0,0,0,0,0,18.125,0,0,10.2887985207,0
10282,4,0,9,48,3,15,1,6,5,4,4,2,2,1,2,0,1,4,0,0,3,0,3,6,1,2,0,1.0164336344,1,1,0,0,1.77452420953,3.5,35.0,1,1,4.80066666667,1,1,0,0,0,0,0,0,0,0,24.0,0,0,24.0,0
10283,4,2,46,106,21,45,6,16,10,9,5,5,7,2,7,3,3,0,0,1,7,4,9,10,4,5,11,1.04403594427,1,0,6,0,2.03458418215,4.6320754717,46.320754717,0,2,5.582,0,0,0,0,0,1,0,0,0,0,15.2857142857,0,0,7.90504876129,0
10284,4,3,43,142,21,46,4,18,18,14,10,4,6,4,8,3,4,8,2,0,5,2,6,12,8,5,9,1.66405523302,4,1,3,0,1.96894275967,4.0985915493,40.985915493,1,4,5.21065217391,0,0,0,0,0,0,0,0,2,0,23.6666666667,0,0,14.1970262927,0
10285,4,0,1,10,1,3,0,3,1,2,0,0,2,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.0968897266965,0,1,0,0,1.43372087784,3.5,35.0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,5.0,0,0,5.0,0
10286,4,2,63,141,33,60,4,31,20,20,9,12,5,2,6,6,4,6,0,2,9,2,6,6,3,1,4,1.73157606911,2,1,3,1,2.43580185957,4.68085106383,46.8085106383,0,2,5.65983333333,0,0,0,0,1,1,1,0,0,0,28.2,0,0,22.8420664564,0
10287,4,1,23,55,10,23,2,11,6,8,2,5,3,2,0,2,2,2,0,0,5,3,4,3,0,2,1,0.551116189242,1,0,2,0,2.0937617782,4.63636363636,46.3636363636,0,0,5.70869565217,0,1,0,0,1,0,0,0,0,0,18.3333333333,0,0,13.7194104182,0
10288,4,0,71,183,30,68,8,30,21,26,16,11,14,5,6,10,8,7,2,3,13,7,6,11,7,7,2,2.23903267042,2,3,0,1,2.29413942952,4.39890710383,43.9890710383,3,1,5.64147058824,0,0,0,0,0,0,0,1,0,4.0,13.1428571429,0,0,12.5462410014,0
10289,4,0,21,53,10,10,2,15,6,9,3,4,3,2,0,0,1,2,1,0,3,2,2,3,2,2,0,0.469261585393,1,0,0,0,2.15289995804,4.43396226415,44.3396226415,1,0,5.204,0,0,0,0,0,0,0,0,0,2.0,17.6666666667,0,0,13.5728487143,0
10290,4,2,17,65,1,21,5,8,5,4,6,0,6,0,3,0,1,7,1,0,7,4,3,6,1,2,1,1.31709897214,0,1,0,0,1.40346412083,3.55384615385,35.5384615385,0,1,5.41952380952,0,0,0,0,1,0,0,0,0,2.0,10.8333333333,0,0,5.20949986936,0
10291,4,2,28,81,11,30,5,13,6,10,3,5,6,1,3,0,3,6,1,0,9,2,0,8,2,2,0,1.20796336601,0,0,1,0,2.01246117975,4.22222222222,42.2222222222,1,1,5.41033333333,0,1,0,0,1,0,0,0,0,0,13.5,0,0,6.39661368747,0
10292,4,1,43,128,18,55,4,22,9,20,4,3,5,4,10,3,5,4,0,0,7,4,6,10,5,1,4,1.87328135031,3,4,4,0,1.80357734521,4.3046875,43.046875,0,5,5.22472727273,0,0,0,0,0,0,0,0,0,0,25.8,0,0,14.4830935922,0
10293,4,3,51,147,25,53,4,29,19,19,8,10,5,4,7,5,8,5,5,3,10,1,6,7,7,4,1,1.35527036811,2,1,1,1,2.22794745977,4.51700680272,45.1700680272,0,4,5.26641509434,0,1,0,0,0,0,0,1,0,0,29.4,0,0,19.5611860581,0
10294,4,1,26,94,9,41,3,12,10,9,3,5,5,3,5,1,3,4,0,0,7,2,3,13,4,2,0,1.75310894178,2,4,2,0,1.7959256361,3.97872340426,39.7872340426,0,3,4.92,1,0,0,0,4,0,0,0,0,0,19.0,0,0,12.6964561985,0
10295,4,1,38,95,17,37,6,24,10,20,5,6,7,3,2,3,2,2,0,0,5,0,5,2,4,1,1,1.0609081734,0,0,3,0,2.0412871683,4.47368421053,44.7368421053,0,3,5.47297297297,2,1,0,0,0,0,0,0,1,4.0,13.7142857143,0,0,6.58383921246,0
10296,4,1,14,60,3,25,3,8,4,11,1,1,4,1,7,0,2,3,0,0,5,3,2,4,0,1,0,0.883599477649,1,2,2,0,1.41181455545,3.8,38.0,0,3,5.196,0,0,0,0,0,0,0,0,0,0,15.0,0,0,10.7004672795,0
10297,4,0,17,38,5,14,2,7,2,7,2,0,3,1,2,1,2,1,0,0,2,1,3,2,2,0,2,0.554584137477,1,1,1,0,1.72588031839,4.31578947368,43.1578947368,0,0,5.66928571429,0,0,0,0,0,0,0,0,0,0,12.6666666667,0,0,11.0855260989,0
10298,4,3,60,147,24,54,5,24,18,20,6,8,8,3,8,3,4,6,3,3,10,5,8,4,4,6,7,1.69899279333,1,0,5,0,2.19227640935,4.41496598639,44.1496598639,1,3,5.76425925926,0,0,0,0,0,1,1,0,0,0,18.375,0,0,14.9326613502,0
10299,4,1,20,48,6,24,2,13,4,8,4,3,3,2,2,1,2,1,0,0,3,0,1,4,0,0,0,0.619821590984,1,3,0,0,1.96376754702,4.375,43.75,0,1,5.29708333333,0,0,0,0,0,0,0,1,0,0,16.0,0,0,12.0277457018,0
10300,4,1,13,64,7,23,1,12,8,9,2,3,2,1,6,0,5,1,0,1,2,0,5,4,3,0,2,1.19861890695,1,3,1,0,1.90836712384,3.90625,39.0625,0,1,5.56565217391,0,0,0,0,0,0,0,0,0,2.0,32.0,0,0,32.0,0
10301,4,0,20,47,10,15,2,9,6,11,2,4,3,1,2,1,2,1,0,0,5,0,2,4,0,0,0,0.52113202915,1,1,1,0,2.19536135314,4.46808510638,44.6808510638,0,0,5.882,0,0,0,0,0,0,0,0,0,4.0,15.6666666667,0,0,11.9536140514,0
10302,4,2,51,154,21,58,5,22,13,19,7,1,12,2,14,4,3,7,1,0,8,8,2,15,6,3,0,2.48622760641,1,5,3,0,1.78508519604,4.0974025974,40.974025974,0,1,5.8425862069,0,0,0,0,2,2,1,0,0,0,12.8333333333,0,0,9.56411115694,0
10303,4,2,30,124,11,49,5,14,10,15,4,3,7,2,9,2,4,8,0,1,12,2,3,13,2,2,3,1.44807385596,2,2,4,0,1.65506716233,3.97580645161,39.7580645161,1,3,5.96020408163,0,0,0,0,2,0,0,0,0,0,17.7142857143,0,0,13.6561266807,0
10304,4,1,35,97,10,37,5,16,14,8,5,1,6,2,6,0,4,6,0,0,3,5,11,11,6,0,1,1.40828770746,1,1,3,0,1.63883549722,3.9587628866,39.587628866,0,1,5.15432432432,0,0,0,0,0,0,0,0,0,0,16.1666666667,0,0,10.7302790685,0
10305,4,3,80,198,41,80,7,32,25,16,6,15,10,7,8,6,5,11,4,5,12,4,16,15,8,14,13,2.52009371821,3,3,2,1,2.32319197234,4.64646464646,46.4646464646,1,0,5.555,0,1,0,0,2,0,0,1,0,0,19.8,0,0,10.9434912162,0
10306,4,1,8,29,4,10,1,8,3,5,0,2,2,1,1,0,2,0,0,0,2,1,4,2,0,0,1,0.350609736307,1,0,2,0,1.86423428198,4.24137931034,42.4137931034,0,0,5.888,0,0,0,0,1,0,0,0,0,0,14.5,0,0,14.5,0
10307,4,2,42,138,20,41,7,21,18,14,2,3,8,3,7,0,3,7,3,0,9,4,8,14,5,4,7,2.38290058202,1,1,5,0,1.8574075952,4.05072463768,40.5072463768,0,0,6.06268292683,2,0,0,0,0,1,0,0,0,0,17.25,0,0,9.36416040016,0
10308,4,3,58,147,33,60,5,28,25,18,3,15,7,5,5,4,4,8,2,3,11,8,8,6,2,2,4,1.5948742224,3,0,2,3,2.51069838373,4.67346938776,46.7346938776,2,0,5.959,1,0,0,0,1,1,0,0,1,0,21.0,0,0,13.5646599663,0
10309,4,1,10,63,7,21,1,9,6,6,4,3,3,1,6,3,5,1,1,2,1,0,5,8,8,1,0,0.641106237494,1,2,0,0,1.9369212959,3.92063492063,39.2063492063,0,0,4.41857142857,0,0,0,0,0,0,0,0,0,0,21.0,0,0,25.5734237051,0
10310,4,1,28,81,14,30,3,18,7,13,4,5,4,2,5,1,5,1,0,1,3,1,7,5,5,1,4,1.17729507266,1,1,1,0,2.09165006634,4.44444444444,44.4444444444,0,1,5.19166666667,1,0,0,1,0,1,0,0,0,3.0,20.5,0,0,16.469669092,0
10311,4,0,20,43,8,19,2,7,6,5,1,1,3,2,2,1,0,2,0,0,1,1,2,4,4,0,1,0.225962562771,0,0,2,0,1.93097958833,4.55813953488,45.5813953488,0,0,5.20473684211,1,0,0,0,0,0,0,0,1,0,14.3333333333,0,0,10.1434160365,0
10312,4,0,15,34,3,14,1,6,6,9,0,0,2,1,0,1,2,1,0,0,0,1,0,1,1,0,0,0.268819335226,1,2,1,0,1.63871389944,4.26470588235,42.6470588235,0,0,4.85071428571,0,0,0,0,0,0,0,0,0,0,17.0,0,0,17.0,0
10313,4,0,20,53,8,23,2,8,4,7,1,2,2,2,2,1,1,3,2,0,4,2,1,5,0,4,2,0.821356409828,1,1,2,0,1.91927054358,4.32075471698,43.2075471698,0,0,5.99304347826,0,0,0,0,0,0,0,0,0,0,26.5,0,0,5.5,0
10314,4,1,42,90,19,26,2,19,12,9,4,7,3,2,0,0,4,4,0,0,8,6,6,7,3,2,5,0.864867169446,1,0,0,0,2.16717078549,4.66666666667,46.6666666667,0,3,5.86730769231,0,0,0,0,0,0,0,0,0,0,30.0,0,0,29.4392028878,0
10315,4,1,17,65,7,17,4,10,7,8,2,4,6,1,3,0,2,2,4,2,1,3,5,7,9,0,2,0.743063120444,0,0,0,1,2.37505060675,4.12307692308,41.2307692308,0,0,5.28764705882,0,1,0,0,0,0,0,0,0,2.0,10.8333333333,0,0,6.74330944138,0
10316,4,1,19,59,10,20,4,14,6,10,3,5,5,1,0,1,3,3,0,0,6,2,7,4,0,1,1,0.750976741913,0,1,0,0,2.11642431934,4.37288135593,43.7288135593,0,0,5.539,0,0,0,0,0,0,0,0,0,0,11.8,0,0,6.43117407633,0
10317,4,1,28,75,10,24,4,16,8,12,3,5,5,2,2,0,2,4,0,0,7,2,3,5,2,2,3,0.909208629911,0,0,1,0,1.98190008021,4.26666666667,42.6666666667,0,2,5.46416666667,0,0,0,0,0,0,0,0,0,0,15.0,0,0,7.53657747257,0
10318,4,2,38,115,16,46,5,19,14,14,4,5,6,3,7,0,6,4,0,0,6,3,2,11,2,0,1,1.31728250138,1,3,5,0,1.93005060738,4.2347826087,42.347826087,0,6,5.32565217391,0,0,0,1,0,0,0,0,0,0,19.1666666667,0,0,12.8246724021,0
10319,4,2,61,163,28,58,8,30,14,20,3,8,12,2,10,8,10,6,3,1,14,4,12,11,2,11,9,2.55732601005,1,1,1,0,2.14366957473,4.33742331288,43.3742331288,0,1,4.98120689655,0,0,0,0,0,0,0,0,1,0,13.6666666667,0,0,7.82446306287,0
10320,4,3,64,179,30,65,7,33,17,27,6,6,8,7,6,6,4,10,3,1,5,2,10,13,14,5,6,2.41460230222,4,3,1,0,2.08200771753,4.27374301676,42.7374301676,0,7,5.39338461538,0,0,0,0,2,0,0,0,0,4.0,22.625,0,0,9.36666295967,0
10321,4,3,54,147,24,62,7,19,12,11,9,6,10,4,13,5,5,8,2,1,8,7,10,16,3,3,0,1.93649689923,1,4,2,0,2.0820464761,4.38775510204,43.8775510204,0,6,5.0585483871,1,1,0,0,2,0,0,0,0,0,14.7,0,0,8.61452262171,0
10322,4,0,42,120,15,48,6,20,14,12,6,6,8,2,5,7,4,1,0,0,7,1,6,14,6,0,1,7.05690348432,2,5,4,0,1.89085962992,4.26666666667,42.6666666667,0,6,5.74833333333,1,0,0,0,0,0,1,0,0,0,15.0,0,0,9.46044396421,0
10323,4,3,43,165,12,67,7,32,13,23,10,5,9,5,9,3,6,8,0,1,7,4,8,14,8,4,1,2.42799949383,1,1,4,0,1.72345242126,3.92727272727,39.2727272727,0,4,5.2852238806,0,1,0,0,0,0,0,0,0,0,18.3333333333,0,0,9.39266853574,0
10324,4,2,71,194,33,65,6,33,21,24,16,9,7,5,6,6,5,13,1,1,12,5,16,10,2,5,6,3.64100148982,3,4,2,0,2.1666581064,4.22680412371,42.2680412371,0,3,5.64953846154,0,3,0,0,2,0,0,1,0,0,27.8571428571,0,0,14.9993197125,0
10325,4,2,26,94,11,36,3,14,6,13,2,1,4,3,8,1,7,5,2,0,6,2,4,9,2,2,4,1.58570164835,2,2,1,0,1.82715103284,3.92553191489,39.2553191489,0,2,5.58111111111,0,0,0,0,1,0,0,0,0,0,23.5,0,0,15.8192920196,0
10326,4,1,21,49,10,22,2,6,6,9,0,3,4,1,3,2,2,1,0,0,2,3,4,4,2,0,0,0.406589547,0,3,0,0,1.99361224814,4.67346938776,46.7346938776,0,1,5.295,0,0,0,0,0,0,2,0,0,2.0,12.25,0,0,8.95474734429,0
10327,4,3,81,189,46,60,7,33,28,18,18,20,9,6,9,7,5,4,5,9,5,4,17,10,16,11,6,2.91391047619,4,0,3,2,2.72669683043,4.80423280423,48.0423280423,1,1,5.88983333333,0,1,0,0,0,0,0,0,2,0,21.2222222222,0,0,11.4385097881,0
10328,4,0,12,27,4,11,1,6,1,5,3,3,3,1,0,0,0,1,0,0,2,1,3,2,2,0,1,0.264735873098,0,0,0,0,2.06172555174,4.59259259259,45.9259259259,0,2,5.50363636364,0,0,0,0,0,0,0,0,0,0,9.0,0,0,7.7888809637,0
10329,4,0,22,78,6,25,2,13,6,8,4,0,3,2,5,1,0,7,0,0,8,6,8,9,2,0,1,1.41631821189,1,0,0,0,1.60294434383,3.76923076923,37.6923076923,0,2,5.0416,0,0,0,0,0,0,0,0,0,0,26.0,0,0,24.5899708553,0
10330,4,1,22,55,4,22,3,10,4,5,4,1,6,0,3,2,0,0,0,0,3,1,6,7,1,3,3,0.831875512241,0,2,2,0,1.67613472293,4.07272727273,40.7272727273,0,2,4.95545454545,0,0,0,0,1,0,0,0,0,0,9.16666666667,0,0,4.52462398683,0
10331,4,0,5,13,1,5,1,4,1,4,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0236084404676,0,1,0,0,1.71344607032,4.53846153846,45.3846153846,0,1,6.57,0,0,0,0,0,0,0,0,0,0,6.5,0,0,6.5,0
10332,4,2,33,71,23,26,3,15,10,8,7,8,4,1,1,0,3,0,0,4,6,4,4,4,3,3,1,0.849556672826,1,0,1,1,2.72022013549,5.16901408451,51.6901408451,0,2,5.72038461538,0,0,0,0,0,2,0,0,0,0,18.0,0,0,14.3003496461,0
10333,4,1,22,49,8,19,2,11,6,8,2,2,3,2,2,0,1,1,0,0,2,2,2,3,4,0,0,0.406438907389,1,0,1,0,1.86080225548,4.5306122449,45.306122449,1,2,5.55,0,0,0,0,0,1,0,0,0,2.0,16.3333333333,0,0,11.8977121984,0
10334,4,1,35,94,13,37,5,16,9,5,2,4,5,3,8,1,5,5,0,2,5,3,6,9,3,6,1,1.09128713383,1,1,5,1,2.1480333165,4.34042553191,43.4042553191,0,2,5.77243243243,0,0,0,0,1,0,0,0,0,0,18.8,0,0,6.43117407633,0
10335,4,2,67,173,32,51,6,26,21,24,6,9,7,5,11,6,10,3,3,3,14,7,15,15,3,1,12,3.82008992561,3,4,1,0,2.2049358652,4.32947976879,43.2947976879,0,2,5.65137254902,0,1,0,0,2,0,0,0,0,5.0,24.7142857143,0,0,17.2437507166,0
10336,4,2,38,103,21,38,6,23,12,14,8,8,7,3,5,0,5,5,4,2,5,3,11,3,2,1,4,1.84147976584,0,2,0,0,2.42986526236,4.3786407767,43.786407767,0,0,5.87315789474,0,0,0,0,1,0,0,0,0,0,15.0,0,0,7.3290030505,0
10337,4,1,34,106,20,33,4,17,15,14,5,7,6,3,5,5,3,2,0,3,4,2,4,9,6,3,6,3.38469062884,1,3,1,1,2.3967070851,4.38679245283,43.8679245283,1,3,5.65242424242,0,0,0,0,0,0,0,0,0,0,17.6666666667,0,0,10.2740233383,0
10338,4,3,46,174,19,58,9,20,16,23,16,5,12,2,10,6,3,7,5,2,22,3,4,17,4,4,2,2.51464464119,1,1,2,0,1.8622768889,3.98850574713,39.8850574713,1,5,5.67,0,0,0,0,0,0,0,0,0,0,14.5,0,0,8.66506395437,0
10339,4,1,22,59,3,25,2,9,4,8,5,2,4,2,2,1,3,2,0,0,3,1,1,8,3,1,0,0.968193519865,1,1,3,0,1.71287966607,3.8813559322,38.813559322,0,0,5.2764,0,0,0,0,1,0,0,0,0,0,14.75,0,0,10.425329731,0
10340,4,1,22,59,10,21,3,13,6,12,1,5,5,1,3,0,1,2,0,0,7,2,3,5,2,0,2,0.731568342187,0,0,1,0,2.10312728099,4.4406779661,44.406779661,0,1,5.7780952381,0,0,0,0,0,0,0,0,0,0,11.8,0,0,8.08455317256,0
10341,4,1,8,33,3,15,2,3,1,5,1,1,4,0,1,0,0,2,0,0,3,1,0,4,0,2,0,0.341638302869,0,0,3,0,1.73095699577,3.93939393939,39.3939393939,0,1,5.464,0,1,0,0,0,0,0,0,0,0,8.25,0,0,4.96865172859,0
10342,4,1,10,35,0,15,1,5,3,4,1,0,2,1,0,1,2,3,0,0,4,1,3,5,2,0,2,0.279886964304,1,0,0,0,1.05957023157,3.77142857143,37.7142857143,0,1,4.6,0,0,0,0,1,0,0,0,0,0,17.5,0,0,17.5,0
10343,4,1,26,71,11,32,3,13,6,9,3,5,4,2,4,1,4,3,0,4,3,2,6,5,1,2,5,1.22059687496,1,3,2,0,2.42530256985,4.49295774648,44.9295774648,0,1,5.476875,0,0,0,0,0,0,0,0,0,0,17.75,0,0,14.1840579525,0
10344,4,2,53,127,23,52,4,22,14,16,8,7,6,2,4,4,3,5,0,2,11,2,16,9,4,1,5,2.8196246845,1,5,1,0,2.17807988742,4.49606299213,44.9606299213,1,4,5.68980769231,0,0,0,0,1,0,0,0,0,0,21.3333333333,0,0,18.8296456567,0
10345,4,1,17,60,6,22,2,12,6,5,4,2,2,2,9,0,1,4,0,0,6,1,2,4,0,2,0,0.830743933712,1,1,0,0,1.7972829462,3.91666666667,39.1666666667,1,0,5.28409090909,0,0,0,1,0,0,0,0,0,0,30.0,0,0,10.0,0
10346,4,1,27,69,14,21,2,9,9,6,4,5,3,2,3,2,3,2,1,1,4,1,7,7,2,1,6,1.55871144171,2,3,1,0,2.26626920942,4.50724637681,45.0724637681,1,1,6.01380952381,0,0,0,0,0,0,0,0,0,2.0,23.0,0,0,16.8720676465,0
10347,4,0,32,81,13,31,3,13,9,7,4,3,4,2,2,2,5,3,0,0,8,2,7,11,0,2,2,0.616642707402,1,2,1,0,1.98030425396,4.41975308642,44.1975308642,0,1,5.09193548387,0,1,0,0,0,0,0,0,0,2.0,20.25,0,0,16.6188898546,0
10348,4,0,12,40,2,17,1,9,3,3,0,0,3,1,5,2,2,1,0,0,0,0,0,2,1,2,0,0.543935170571,1,0,2,0,1.53506034292,3.95,39.5,0,1,5.54294117647,1,0,0,0,0,0,1,0,0,0,13.3333333333,0,0,13.5973853696,0
10349,4,1,16,38,9,17,3,11,5,10,0,5,4,0,1,0,0,0,0,1,3,2,0,1,2,2,0,0.189477943965,0,0,0,1,2.43273666503,5.02631578947,50.2631578947,0,1,5.52235294118,0,0,0,0,0,0,0,0,0,2.0,9.5,0,0,5.85234995536,0
10350,4,3,55,141,24,51,6,32,18,21,6,6,7,4,7,3,4,5,1,3,7,3,6,10,6,4,4,1.52204450659,2,2,1,0,2.13341723493,4.48226950355,44.8226950355,0,1,5.30274509804,1,0,0,0,0,1,0,0,0,5.0,20.2857142857,0,0,11.8889418695,0
10351,4,2,60,157,33,51,8,29,17,20,10,12,12,3,6,4,5,5,3,4,11,4,16,12,4,4,11,3.17489163244,0,2,3,3,2.54328845884,4.46496815287,44.6496815287,0,3,5.64607843137,1,0,0,0,1,0,0,0,0,0,13.5,0,0,6.63952809568,0
10352,4,1,25,99,7,33,3,11,6,8,6,1,3,2,5,1,2,9,4,0,8,1,9,11,2,0,5,2.24107896162,1,5,1,0,1.60170235144,3.61616161616,36.1616161616,0,2,5.07,0,3,0,0,3,0,0,0,0,0,33.0,0,0,19.8662192343,0
10353,4,0,18,63,7,23,1,14,7,12,2,2,2,1,1,0,5,1,1,0,6,1,5,4,2,2,1,1.06606537824,1,0,0,0,1.85757606511,3.96825396825,39.6825396825,1,1,5.21391304348,0,0,0,0,1,1,0,0,0,0,31.5,0,0,31.5,0
10354,4,2,32,103,13,43,4,14,8,14,1,6,9,2,7,2,3,3,3,2,9,2,9,10,0,2,6,2.04687507076,0,4,4,0,2.04410720422,4.16504854369,41.6504854369,1,1,5.57302325581,0,0,0,0,3,0,0,0,0,0,11.5555555556,0,0,6.84934889219,0
10355,4,0,17,43,4,20,2,10,4,8,2,1,3,1,0,2,0,2,0,0,5,1,2,1,0,1,1,0.37325006255,1,0,1,0,1.68374417977,4.3023255814,43.023255814,1,1,5.2335,0,0,0,1,0,0,0,0,0,0,14.3333333333,0,0,12.2836838485,0
10356,4,2,61,133,26,47,6,22,19,12,7,12,9,2,3,8,5,2,0,4,7,1,12,13,10,2,8,2.24211052922,1,2,4,0,2.33659408264,4.63909774436,46.3909774436,4,2,5.11489361702,1,1,0,0,1,0,0,0,0,0,14.8888888889,0,0,6.78960716331,0
10357,4,0,43,152,21,57,8,21,20,16,2,7,9,3,11,2,3,9,0,0,4,5,5,18,5,5,0,4.93625637456,2,15,3,0,2.12271651653,3.77631578947,37.7631578947,0,3,5.25157894737,2,0,0,0,0,0,0,0,0,0,16.8888888889,0,0,7.86616445352,0
10358,4,1,19,56,9,18,3,10,7,10,1,6,4,1,3,0,1,2,1,0,5,4,1,2,0,1,0,1.13697829567,0,1,1,0,2.22120828239,4.39285714286,43.9285714286,0,0,6.06666666667,0,0,0,0,2,0,0,0,0,0,14.0,0,0,8.74642784227,0
10359,4,0,14,42,6,13,2,4,7,3,3,2,3,1,3,1,2,2,0,0,5,3,1,4,0,1,0,0.451880301891,0,0,0,0,2.09473650421,4.04761904762,40.4761904762,0,1,4.82538461538,0,0,0,1,0,0,0,0,0,0,14.0,0,0,10.4243305141,0
